initial_position,final_configuration,degree,techrank,rank_CB,techrank_normlized,rank_CB_normlized,TeckRank_int
1445,AuthenTec,0,3.088,195052.0,9.201430274135877,495736.0,43.0
1488,Mindpass,0,3.088,110527.0,9.201430274135877,580261.0,44.0
1068,TomorrowX,0,3.088,216875.0,9.201430274135877,473913.0,45.0
1493,Purism,0,3.088,32607.0,9.201430274135877,658181.0,46.0
1427,IT Itch,0,3.105,315246.0,9.252085816448153,375542.0,47.0
1122,Fusionbox,0,3.105,249989.0,9.252085816448153,440799.0,48.0
1372,Spokesafe,0,3.105,58192.0,9.252085816448153,632596.0,49.0
1490,CloudEdison.com is our new flagship products branded by MAXSET Worldwide Inc.,0,3.105,86143.0,9.252085816448153,604645.0,50.0
1389,Ubisecure,0,3.105,134728.0,9.252085816448153,556060.0,51.0
1418,CyberGhost,0,3.105,81498.0,9.252085816448153,609290.0,52.0
1295,Nimbic,0,3.105,102316.0,9.252085816448153,588472.0,53.0
1447,Text IQ,0,3.105,2273.0,9.252085816448153,688515.0,54.0
1416,Insight Supply Chain Solutions Corp.,0,3.105,326250.0,9.252085816448153,364538.0,55.0
1219,Tor Project,0,3.105,35967.0,9.252085816448153,654821.0,56.0
831,E-shelter,0,3.105,266555.0,9.252085816448153,424233.0,57.0
1439,Penta,0,3.105,262614.0,9.252085816448153,428174.0,58.0
1322,FileRock,0,3.105,472755.0,9.252085816448153,218033.0,59.0
1487,Venux,0,3.105,125984.0,9.252085816448153,564804.0,60.0
845,Alcide,0,3.105,8222.0,9.252085816448153,682566.0,61.0
1084,AT&T CyberSecurity,0,3.105,10402.0,9.252085816448153,680386.0,62.0
1338,Ratio Software Engineering,0,3.105,313755.0,9.252085816448153,377033.0,63.0
1429,Pryml,0,3.105,212267.0,9.252085816448153,478521.0,64.0
1128,NXM LABS INC.,0,3.105,25979.0,9.252085816448153,664809.0,65.0
1304,Hangout App,0,3.105,100191.0,9.252085816448153,590597.0,66.0
1396,xroom.app,0,3.105,78634.0,9.252085816448153,612154.0,67.0
1204,Secure Digital Solutions,0,3.105,412652.0,9.252085816448153,278136.0,68.0
1385,Clarus Tech Partners,0,3.105,530174.0,9.252085816448153,160614.0,69.0
1482,Alitheon,0,3.105,16322.0,9.252085816448153,674466.0,70.0
910,Safe Swiss Cloud,0,3.105,288685.0,9.252085816448153,402103.0,71.0
986,SMARTFENSE,0,3.105,319643.0,9.252085816448153,371145.0,72.0
990,"deets, Inc.",0,3.105,97225.0,9.252085816448153,593563.0,73.0
1098,PrivacyShell Corp,0,3.105,401249.0,9.252085816448153,289539.0,74.0
519,Savantis Systems,0,3.105,192197.0,9.252085816448153,498591.0,75.0
1041,Bosch Security Systems,0,3.105,186025.0,9.252085816448153,504763.0,76.0
1424,DroneSec,0,3.105,277243.0,9.252085816448153,413545.0,77.0
1174,Physical Optics Corporation,0,3.105,169399.0,9.252085816448153,521389.0,78.0
1282,Nymi,0,3.105,11743.0,9.252085816448153,679045.0,79.0
748,National Security Service,0,3.105,284870.0,9.252085816448153,405918.0,80.0
1231,oneEvent Technologies,0,3.105,66311.0,9.252085816448153,624477.0,81.0
769,Uniglobe Consultancy,0,3.105,625816.0,9.252085816448153,64972.0,82.0
1170,Peeeks,0,3.105,234246.0,9.252085816448153,456542.0,83.0
124,ICR Integrity,0,3.105,350076.0,9.252085816448153,340712.0,84.0
1419,Roadi,0,3.124,144847.0,9.30870083432658,545941.0,85.0
1464,StatusNOW,0,3.124,68565.0,9.30870083432658,622223.0,86.0
915,Gofind.Online,0,3.124,163119.0,9.30870083432658,527669.0,87.0
1453,Rundown App,0,3.124,152189.0,9.30870083432658,538599.0,88.0
1391,ORIS Intelligence,0,3.124,212405.0,9.30870083432658,478383.0,89.0
1403,IMNA Solutions,0,3.124,67470.0,9.30870083432658,623318.0,90.0
1359,Venyu Solutions,0,3.124,274271.0,9.30870083432658,416517.0,91.0
1491,Claravine,0,3.124,13769.0,9.30870083432658,677019.0,92.0
1207,Signal Sciences,0,3.124,3858.0,9.30870083432658,686930.0,93.0
1264,Securicy,0,3.124,22552.0,9.30870083432658,668236.0,94.0
1454,Whispli,0,3.124,28151.0,9.30870083432658,662637.0,95.0
1237,Fusepoint Managed Services,0,3.124,519630.0,9.30870083432658,171158.0,96.0
1370,Milo,0,3.124,104467.0,9.30870083432658,586321.0,97.0
1308,TrapX Security,0,3.124,12168.0,9.30870083432658,678620.0,98.0
1297,Extrack,0,3.124,530092.0,9.30870083432658,160696.0,99.0
834,RazorSecure,0,3.124,31718.0,9.30870083432658,659070.0,100.0
1465,Dom Rock,0,3.124,53352.0,9.30870083432658,637436.0,101.0
1275,Dtex Systems,0,3.124,6420.0,9.30870083432658,684368.0,102.0
1440,Ingresos Pvt Ltd,0,3.124,554263.0,9.30870083432658,136525.0,103.0
597,M86 Security,0,3.124,69712.0,9.30870083432658,621076.0,104.0
1229,Telegram Messenger,0,3.124,1425.0,9.30870083432658,689363.0,105.0
1420,Ensafer,0,3.124,408900.0,9.30870083432658,281888.0,106.0
1373,Horizon3.ai,0,3.124,13211.0,9.30870083432658,677577.0,107.0
1300,Immuta,0,3.124,1902.0,9.30870083432658,688886.0,108.0
1257,Numbers Protocol,0,3.124,6580.0,9.30870083432658,684208.0,109.0
1276,PFP Cybersecurity,0,3.124,41493.0,9.30870083432658,649295.0,110.0
1360,Queralt,0,3.124,76054.0,9.30870083432658,614734.0,111.0
795,SecuredYou - Where Security Matters,0,3.124,394098.0,9.30870083432658,296690.0,112.0
1132,Integrien,0,3.124,321735.0,9.30870083432658,369053.0,113.0
1374,Preemptive Cyber Security,0,3.124,605589.0,9.30870083432658,85199.0,114.0
751,Senrio,0,3.124,71032.0,9.30870083432658,619756.0,115.0
1438,Perseus,0,3.124,138476.0,9.30870083432658,552312.0,116.0
1339,Assistant.to,0,3.124,236048.0,9.30870083432658,454740.0,117.0
1164,HUB Security,0,3.124,17720.0,9.30870083432658,673068.0,118.0
1329,secure.me,0,3.124,216674.0,9.30870083432658,474114.0,119.0
1426,"ClearChat, Inc.",0,3.124,91300.0,9.30870083432658,599488.0,120.0
1034,MaidSafe,0,3.124,34068.0,9.30870083432658,656720.0,121.0
1444,StopFakeFood,0,3.124,74589.0,9.30870083432658,616199.0,122.0
664,Shift Cryptosecurity,0,3.124,78801.0,9.30870083432658,611987.0,123.0
814,Thales Group,0,3.124,71773.0,9.30870083432658,619015.0,124.0
373,GoldPhish,0,3.124,219612.0,9.30870083432658,471176.0,125.0
287,ISARA Corporation,0,3.124,17123.0,9.30870083432658,673665.0,126.0
1272,CAST Software,0,3.124,15622.0,9.30870083432658,675166.0,127.0
1126,Eastshield - Partnership based on mutual trust,0,3.124,560778.0,9.30870083432658,130010.0,128.0
291,Saab,0,3.124,5577.0,9.30870083432658,685211.0,129.0
1343,Bryce Space and Technology,0,3.124,406635.0,9.30870083432658,284153.0,130.0
1335,BeON Home,0,3.124,63529.0,9.30870083432658,627259.0,131.0
1442,Home8,0,3.124,337857.0,9.30870083432658,352931.0,132.0
1053,DroneShield,0,3.124,18948.0,9.30870083432658,671840.0,133.0
1332,"YouBase, Inc.",0,3.124,62924.0,9.30870083432658,627864.0,134.0
549,E-Group,0,3.124,418358.0,9.30870083432658,272430.0,135.0
1421,Women in Security and Privacy (WISP),0,3.124,418246.0,9.30870083432658,272542.0,136.0
149,Caracom Group,0,3.124,648319.0,9.30870083432658,42469.0,137.0
826,Vadium,0,3.124,132096.0,9.30870083432658,558692.0,138.0
1348,Vence,0,3.124,12406.0,9.30870083432658,678382.0,139.0
199,Lynx Software Technologies,0,3.124,122723.0,9.30870083432658,568065.0,140.0
1261,Triall,0,3.124,248284.0,9.30870083432658,442504.0,141.0
222,Fera Science Ltd,0,3.124,189761.0,9.30870083432658,501027.0,142.0
1492,Canary Monitoring,0,3.147,243906.0,9.377234803337306,446882.0,143.0
1480,KeepItSafe,0,3.147,46467.0,9.377234803337306,644321.0,144.0
1288,CirrusPoint Solutions,0,3.147,477524.0,9.377234803337306,213264.0,145.0
1404,AppOmni,0,3.147,280.0,9.377234803337306,690508.0,146.0
1318,Thinair,0,3.147,105904.0,9.377234803337306,584884.0,147.0
1494,Buddie,0,3.147,331967.0,9.377234803337306,358821.0,148.0
1298,Global Debt Registry (GDR),0,3.147,158992.0,9.377234803337306,531796.0,149.0
937,ClarisHealth,0,3.147,128833.0,9.377234803337306,561955.0,150.0
1481,x.ai,0,3.147,3364.0,9.377234803337306,687424.0,151.0
1313,Contidio,0,3.147,118320.0,9.377234803337306,572468.0,152.0
1268,Integrity Network Solutions,0,3.147,393109.0,9.377234803337306,297679.0,153.0
874,Downdetector,0,3.147,71934.0,9.377234803337306,618854.0,154.0
807,GP Elite Inc,0,3.147,688805.0,9.377234803337306,1983.0,155.0
1168,Edge,0,3.147,4447.0,9.377234803337306,686341.0,156.0
1407,Ensighten,0,3.147,12069.0,9.377234803337306,678719.0,157.0
1144,NexDefense,0,3.147,34707.0,9.377234803337306,656081.0,158.0
1414,NetBeez,0,3.147,32964.0,9.377234803337306,657824.0,159.0
1413,Netgate,0,3.147,158732.0,9.377234803337306,532056.0,160.0
1466,Vaultize,0,3.147,195297.0,9.377234803337306,495491.0,161.0
1369,Loki Labs,0,3.147,470096.0,9.377234803337306,220692.0,162.0
1331,BigID,0,3.147,152.0,9.377234803337306,690636.0,163.0
1158,SaferVPN,0,3.147,48233.0,9.377234803337306,642555.0,164.0
1235,Flow ++,0,3.147,561827.0,9.377234803337306,128961.0,165.0
1226,Sigmabit,0,3.147,508756.0,9.377234803337306,182032.0,166.0
1025,Sitaro,0,3.147,583346.0,9.377234803337306,107442.0,167.0
1402,Remotium,0,3.147,97480.0,9.377234803337306,593308.0,168.0
1180,Nutiparkla,0,3.147,419604.0,9.377234803337306,271184.0,169.0
962,3wSecurity,0,3.147,490189.0,9.377234803337306,200599.0,170.0
520,MTG,0,3.147,148180.0,9.377234803337306,542608.0,171.0
480,Virtual Software Systems,0,3.147,87629.0,9.377234803337306,603159.0,172.0
1292,Open-Xchange,0,3.147,19217.0,9.377234803337306,671571.0,173.0
1266,AGT International,0,3.147,137243.0,9.377234803337306,553545.0,174.0
946,Reservoir Labs,0,3.147,141218.0,9.377234803337306,549570.0,175.0
833,Argon Security,0,3.147,12507.0,9.377234803337306,678281.0,176.0
1283,Ericom Software,0,3.147,110697.0,9.377234803337306,580091.0,177.0
1378,Iterasec,0,3.147,324055.0,9.377234803337306,366733.0,178.0
1435,Platform.sh,0,3.147,7051.0,9.377234803337306,683737.0,179.0
1274,Secrata,0,3.147,654047.0,9.377234803337306,36741.0,180.0
1415,Nirvanix,0,3.147,40475.0,9.377234803337306,650313.0,181.0
1250,Privacy + Security Academy,0,3.147,531328.0,9.377234803337306,159460.0,182.0
1018,Loky,0,3.147,449461.0,9.377234803337306,241327.0,183.0
551,AlphaCorp Security,0,3.147,614526.0,9.377234803337306,76262.0,184.0
1113,Prysm Software,0,3.147,292131.0,9.377234803337306,398657.0,185.0
992,Stratus Technologies,0,3.147,115807.0,9.377234803337306,574981.0,186.0
1262,datapath.io,0,3.147,54405.0,9.377234803337306,636383.0,187.0
1366,BedRock Systems,0,3.147,139576.0,9.377234803337306,551212.0,188.0
823,Guidepoint Systems,0,3.147,361290.0,9.377234803337306,329498.0,189.0
1457,Robust Intelligence,0,3.147,51579.0,9.377234803337306,639209.0,190.0
399,Coblue Cybersecurity,0,3.147,662974.0,9.377234803337306,27814.0,191.0
479,Axxemble,0,3.147,591400.0,9.377234803337306,99388.0,192.0
362,Pluto VPN,0,3.147,400702.0,9.377234803337306,290086.0,193.0
768,MainNerve,0,3.147,394536.0,9.377234803337306,296252.0,194.0
505,ENSCO,0,3.147,199871.0,9.377234803337306,490917.0,195.0
813,ExpressVPN,0,3.147,83840.0,9.377234803337306,606948.0,196.0
1478,True-Tickets,0,3.147,7631.0,9.377234803337306,683157.0,197.0
1111,SEGMENTECH,0,3.147,335619.0,9.377234803337306,355169.0,198.0
232,Mission Research Corporation,0,3.147,490692.0,9.377234803337306,200096.0,199.0
1446,Brainloop,0,3.147,27558.0,9.377234803337306,663230.0,200.0
1400,Ram Laboratories,0,3.147,380970.0,9.377234803337306,309818.0,201.0
1116,Tresorit,0,3.147,13615.0,9.377234803337306,677173.0,202.0
325,CSRA,0,3.147,155938.0,9.377234803337306,534850.0,203.0
731,ITnery Limited,0,3.147,403367.0,9.377234803337306,287421.0,204.0
1422,Sociochat Incorporation,0,3.147,118169.0,9.377234803337306,572619.0,205.0
1401,Streammachine.io,0,3.147,386845.0,9.377234803337306,303943.0,206.0
600,Beds24,0,3.147,195833.0,9.377234803337306,494955.0,207.0
1255,Advisor Armor,0,3.147,367364.0,9.377234803337306,323424.0,208.0
456,Firepro Systems,0,3.147,245816.0,9.377234803337306,444972.0,209.0
1463,Control.My.ID,0,3.147,192494.0,9.377234803337306,498294.0,210.0
967,SecureStrux,0,3.147,210644.0,9.377234803337306,480144.0,211.0
847,Zcash,0,3.147,29945.0,9.377234803337306,660843.0,212.0
953,Marconi Protocol,0,3.147,419161.0,9.377234803337306,271627.0,213.0
1384,4sl,0,3.147,530683.0,9.377234803337306,160105.0,214.0
629,Gunnebo,0,3.147,231240.0,9.377234803337306,459548.0,215.0
821,Kerkton Security Technologies LLC,0,3.147,366752.0,9.377234803337306,324036.0,216.0
718,"Force Multiplier Solutions, Inc.",0,3.147,639443.0,9.377234803337306,51345.0,217.0
1175,Brightbox,0,3.147,77946.0,9.377234803337306,612842.0,218.0
1333,SafeStack Academy,0,3.147,226067.0,9.377234803337306,464721.0,219.0
1213,Adelard,0,3.147,649438.0,9.377234803337306,41350.0,220.0
1327,Your Tribute,0,3.147,251484.0,9.377234803337306,439304.0,221.0
594,Argela,0,3.147,414164.0,9.377234803337306,276624.0,222.0
846,Guardent,0,3.147,347259.0,9.377234803337306,343529.0,223.0
898,SIEVE,0,3.147,220852.0,9.377234803337306,469936.0,224.0
993,QuSecure,0,3.147,34469.0,9.377234803337306,656319.0,225.0
895,UltraDNS,0,3.147,283168.0,9.377234803337306,407620.0,226.0
1459,Secmation,0,3.147,50460.0,9.377234803337306,640328.0,227.0
1383,Alivia Analytics,0,3.147,52404.0,9.377234803337306,638384.0,228.0
300,GK8,0,3.147,16068.0,9.377234803337306,674720.0,229.0
879,KI Design LLC,0,3.147,469544.0,9.377234803337306,221244.0,230.0
1394,Verus,0,3.147,163704.0,9.377234803337306,527084.0,231.0
394,Fusion Connect,0,3.147,12159.0,9.377234803337306,678629.0,232.0
1417,PlayDo,0,3.147,323237.0,9.377234803337306,367551.0,233.0
1312,Ultra Electronics,0,3.147,49378.0,9.377234803337306,641410.0,234.0
841,Gotrida BV,0,3.147,113056.0,9.377234803337306,577732.0,235.0
1388,Aqua Vault,0,3.147,56561.0,9.377234803337306,634227.0,236.0
602,ASSA ABLOY Group,0,3.147,83130.0,9.377234803337306,607658.0,237.0
514,HCSS,0,3.147,167153.0,9.377234803337306,523635.0,238.0
631,Eagle Quality Components,0,3.147,677824.0,9.377234803337306,12964.0,239.0
1104,PeerLend,0,3.147,357338.0,9.377234803337306,333450.0,240.0
905,RedAway Medical Waste,0,3.147,405473.0,9.377234803337306,285315.0,241.0
608,Cash Management Solutions,0,3.147,296087.0,9.377234803337306,394701.0,242.0
506,CanDrugStore,0,3.147,252839.0,9.377234803337306,437949.0,243.0
335,Okta Ventures,0,3.147,55643.0,9.377234803337306,635145.0,244.0
1004,Medbit,0,3.147,259927.0,9.377234803337306,430861.0,245.0
1252,Safe & Sound Tenten,0,3.147,478281.0,9.377234803337306,212507.0,246.0
994,NSN Revenue,0,3.147,516992.0,9.377234803337306,173796.0,247.0
215,CBidds,0,3.147,346042.0,9.377234803337306,344746.0,248.0
1346,Science Center,0,3.147,45260.0,9.377234803337306,645528.0,249.0
276,NC Fit,0,3.147,626244.0,9.377234803337306,64544.0,250.0
184,PadCloud,0,3.147,658243.0,9.377234803337306,32545.0,251.0
1228,BioCule,0,3.147,92001.0,9.377234803337306,598787.0,252.0
1233,Ethics Bio Lab,0,3.147,466777.0,9.377234803337306,224011.0,253.0
1176,Sulfagenix,0,3.147,86091.0,9.377234803337306,604697.0,254.0
705,Front Range Biosciences,0,3.147,13317.0,9.377234803337306,677471.0,255.0
923,Apton Biosystems,0,3.147,32524.0,9.377234803337306,658264.0,256.0
959,Audio Lunchbox,0,3.174,408366.0,9.457687723480333,282422.0,257.0
1265,Double Click Design,0,3.175,527710.0,9.460667461263409,163078.0,258.0
1183,Port Authority of New South Wales,0,3.175,406820.0,9.460667461263409,283968.0,259.0
901,Safran,0,3.175,93748.0,9.460667461263409,597040.0,260.0
230,Rekki,0,3.175,137632.0,9.460667461263409,553156.0,261.0
1102,Spaceek,0,3.175,67285.0,9.460667461263409,623503.0,262.0
1467,Smartpipe Solutions,0,3.175,31469.0,9.460667461263409,659319.0,263.0
1398,Inky,0,3.175,5572.0,9.460667461263409,685216.0,264.0
1470,SynapseMX,0,3.175,186056.0,9.460667461263409,504732.0,265.0
1408,Smarticle,0,3.175,529087.0,9.460667461263409,161701.0,266.0
1423,StackPath,0,3.175,3764.0,9.460667461263409,687024.0,267.0
1285,Hammerspace,0,3.175,133727.0,9.460667461263409,557061.0,268.0
1336,"Gomez, Inc.",0,3.175,155139.0,9.460667461263409,535649.0,269.0
1243,Fortanix,0,3.175,4981.0,9.460667461263409,685807.0,270.0
1353,PerfectCloud.io,0,3.175,241460.0,9.460667461263409,449328.0,271.0
1362,General Informatics,0,3.175,200578.0,9.460667461263409,490210.0,272.0
1178,Authentium,0,3.175,179545.0,9.460667461263409,511243.0,273.0
1314,Online Check Writer,0,3.175,27669.0,9.460667461263409,663119.0,274.0
1091,Bearhug Technologies,0,3.175,160644.0,9.460667461263409,530144.0,275.0
1330,Temphis Limited,0,3.175,605085.0,9.460667461263409,85703.0,276.0
1003,Stabilitas,0,3.175,28341.0,9.460667461263409,662447.0,277.0
1354,Neebula,0,3.175,194791.0,9.460667461263409,495997.0,278.0
1279,Docking.id,0,3.175,579343.0,9.460667461263409,111445.0,279.0
900,Nakina Systems,0,3.175,291422.0,9.460667461263409,399366.0,280.0
759,Stonesoft,0,3.175,197361.0,9.460667461263409,493427.0,281.0
984,IBS,0,3.175,443651.0,9.460667461263409,247137.0,282.0
1309,Kinamik Data Integrity,0,3.175,110499.0,9.460667461263409,580289.0,283.0
147,Best Option Media,0,3.175,661722.0,9.460667461263409,29066.0,284.0
1267,OPSWAT,0,3.175,528.0,9.460667461263409,690260.0,285.0
411,AlertBot,0,3.175,573856.0,9.460667461263409,116932.0,286.0
299,Rajant Corporation,0,3.175,146515.0,9.460667461263409,544273.0,287.0
998,Bristol Street Motors,0,3.175,259169.0,9.460667461263409,431619.0,288.0
1259,Zscaler,0,3.175,170.0,9.460667461263409,690618.0,289.0
1050,IndiaBookStore,0,3.175,354720.0,9.460667461263409,336068.0,290.0
1468,SmarterCloud,0,3.175,159631.0,9.460667461263409,531157.0,291.0
1390,Fortrust,0,3.175,266697.0,9.460667461263409,424091.0,292.0
1358,Paranotek,0,3.175,622980.0,9.460667461263409,67808.0,293.0
1315,Qohash,0,3.175,15098.0,9.460667461263409,675690.0,294.0
770,G Cubed Technology,0,3.175,468451.0,9.460667461263409,222337.0,295.0
1485,Skotty,0,3.175,615979.0,9.460667461263409,74809.0,296.0
943,Talkative Parents,0,3.175,657531.0,9.460667461263409,33257.0,297.0
1428,Talend,0,3.175,1264.0,9.460667461263409,689524.0,298.0
1075,SoftSeq,0,3.175,517341.0,9.460667461263409,173447.0,299.0
1294,SIOS Technology Corp.,0,3.175,181961.0,9.460667461263409,508827.0,300.0
1351,Itsme,0,3.175,92811.0,9.460667461263409,597977.0,301.0
1064,Strongbox IT,0,3.175,74055.0,9.460667461263409,616733.0,302.0
1065,Impelix,0,3.175,319782.0,9.460667461263409,371006.0,303.0
1139,Jumbo Privacy,0,3.175,9835.0,9.460667461263409,680953.0,304.0
1121,PacketViper,0,3.175,175830.0,9.460667461263409,514958.0,305.0
1223,PeerStream,0,3.175,50656.0,9.460667461263409,640132.0,306.0
1270,Digify,0,3.175,124880.0,9.460667461263409,565908.0,307.0
1044,Vera,0,3.175,8731.0,9.460667461263409,682057.0,308.0
1030,Reflectiz,0,3.175,20420.0,9.460667461263409,670368.0,309.0
988,Mobile Bay Consulting,0,3.175,532453.0,9.460667461263409,158335.0,310.0
1212,EfficientIP,0,3.175,19675.0,9.460667461263409,671113.0,311.0
1056,Sunshine Starts,0,3.175,630334.0,9.460667461263409,60454.0,312.0
799,OWLR Technologies,0,3.175,75954.0,9.460667461263409,614834.0,313.0
722,"American Alarm and Communications, Inc.",0,3.175,308958.0,9.460667461263409,381830.0,314.0
861,BLUEBEEP,0,3.175,560241.0,9.460667461263409,130547.0,315.0
675,InvizBox,0,3.175,88556.0,9.460667461263409,602232.0,316.0
680,Hangster Inc.,0,3.175,684726.0,9.460667461263409,6062.0,317.0
1303,Lacework,0,3.175,581.0,9.460667461263409,690207.0,318.0
739,WatchGuard,0,3.175,48196.0,9.460667461263409,642592.0,319.0
740,GlassWire,0,3.175,186038.0,9.460667461263409,504750.0,320.0
738,DataVantage,0,3.175,265329.0,9.460667461263409,425459.0,321.0
709,BlackFog,0,3.175,45323.0,9.460667461263409,645465.0,322.0
1160,Wombat Security Technologies,0,3.175,19486.0,9.460667461263409,671302.0,323.0
1129,Cy oT,0,3.175,391538.0,9.460667461263409,299250.0,324.0
1299,NIC,0,3.175,474542.0,9.460667461263409,216246.0,325.0
1140,Capy Inc.,0,3.175,60306.0,9.460667461263409,630482.0,326.0
978,Datasembly,0,3.175,11925.0,9.460667461263409,678863.0,327.0
1286,Porticor Cloud Security,0,3.175,63152.0,9.460667461263409,627636.0,328.0
676,Depositit,0,3.175,528887.0,9.460667461263409,161901.0,329.0
628,8e14 Networks,0,3.175,264098.0,9.460667461263409,426690.0,330.0
1023,Adguard Software Limited,0,3.175,104324.0,9.460667461263409,586464.0,331.0
1238,Mendocino Software,0,3.175,396744.0,9.460667461263409,294044.0,332.0
1380,Ziggli,0,3.175,114870.0,9.460667461263409,575918.0,333.0
1379,TripleBlind,0,3.175,3711.0,9.460667461263409,687077.0,334.0
483,NortonLifeLock,0,3.175,2059.0,9.460667461263409,688729.0,335.0
802,Everjewel.com,0,3.175,82180.0,9.460667461263409,608608.0,336.0
415,NMGI,0,3.175,617412.0,9.460667461263409,73376.0,337.0
1002,Guardian,0,3.175,47789.0,9.460667461263409,642999.0,338.0
1001,eXate,0,3.175,30578.0,9.460667461263409,660210.0,339.0
1118,Wise Guys Cyber,0,3.175,654546.0,9.460667461263409,36242.0,340.0
584,Dynasafe Technologies,0,3.175,651572.0,9.460667461263409,39216.0,341.0
1450,CloudFuze,0,3.175,139706.0,9.460667461263409,551082.0,342.0
950,Safeware,0,3.175,302536.0,9.460667461263409,388252.0,343.0
949,South Western Communications,0,3.175,537687.0,9.460667461263409,153101.0,344.0
932,GM Sectec,0,3.175,295901.0,9.460667461263409,394887.0,345.0
409,BestVPN.co,0,3.175,562145.0,9.460667461263409,128643.0,346.0
1058,InfoAssure,0,3.175,222332.0,9.460667461263409,468456.0,347.0
1432,Ambient Insight,0,3.175,290971.0,9.460667461263409,399817.0,348.0
424,OnlyMyEmail,0,3.175,412332.0,9.460667461263409,278456.0,349.0
422,Cloudevs,0,3.175,586274.0,9.460667461263409,104514.0,350.0
423,PSW group,0,3.175,613852.0,9.460667461263409,76936.0,351.0
1011,SECNOLOGY,0,3.175,137703.0,9.460667461263409,553085.0,352.0
960,Cognyte,0,3.175,163294.0,9.460667461263409,527494.0,353.0
1319,CloudCoffer,0,3.175,259785.0,9.460667461263409,431003.0,354.0
830,esvanir,0,3.175,616088.0,9.460667461263409,74700.0,355.0
494,Jacobian Engineering,0,3.175,345912.0,9.460667461263409,344876.0,356.0
1448,Malloc,0,3.175,67194.0,9.460667461263409,623594.0,357.0
1079,Priveon,0,3.175,573808.0,9.460667461263409,116980.0,358.0
1043,K7 Computing UK,0,3.175,537587.0,9.460667461263409,153201.0,359.0
513,Consoden AB,0,3.175,523292.0,9.460667461263409,167496.0,360.0
208,"Mercury Systems, Inc.",0,3.175,116946.0,9.460667461263409,573842.0,361.0
1059,Kingfisher Technologies,0,3.175,666958.0,9.460667461263409,23830.0,362.0
1184,20Face,0,3.175,285421.0,9.460667461263409,405367.0,363.0
