initial_position,final_configuration,degree,techrank,rank_CB,techrank_normlized,rank_CB_normlized,TeckRank_int
871,Metacommerce,0,2.736,42728.0,5.431804645622394,384666.0,28.0
628,Ubisecure,0,2.746,134728.0,5.451657732777448,292666.0,29.0
932,Mindpass,0,2.75,110527.0,5.459598967639469,316867.0,30.0
69,Butlr,0,2.753,90143.0,5.465554893785985,337251.0,31.0
108,SMARTFENSE,0,2.756,319643.0,5.471510819932499,107751.0,32.0
638,Pryml,0,2.757,212267.0,5.473496128648005,215127.0,33.0
769,Text IQ,0,2.761,2273.0,5.481437363510027,425121.0,34.0
214,PrivacyShell Corp,0,2.761,401249.0,5.481437363510027,26145.0,35.0
133,"deets, Inc.",0,2.762,97225.0,5.483422672225531,330169.0,36.0
191,AT&T CyberSecurity,0,2.77,10402.0,5.4993051419495735,416992.0,37.0
155,RazorSecure,0,2.774,31718.0,5.507246376811594,395676.0,38.0
539,IonTerra,0,2.775,65724.0,5.5092316855271,361670.0,39.0
972,Original Function,0,2.779,311803.0,5.517172920389121,115591.0,40.0
132,SecuredYou - Where Security Matters,0,2.78,394098.0,5.519158229104626,33296.0,41.0
328,NURL,0,2.782,354795.0,5.523128846535636,72599.0,42.0
499,Securicy,0,2.783,22552.0,5.525114155251142,404842.0,43.0
742,Originscale,0,2.785,85949.0,5.529084772682152,341445.0,44.0
247,NXM LABS INC.,0,2.788,25979.0,5.535040698828667,401415.0,45.0
738,Fusionbox,0,2.793,249989.0,5.544967242406194,177405.0,46.0
327,Secure Digital Solutions,0,2.796,412652.0,5.55092316855271,14742.0,47.0
205,E-shelter,0,2.799,266555.0,5.556879094699225,160839.0,48.0
544,SafeSurv,0,2.802,96840.0,5.562835020845743,330554.0,49.0
60,GoldPhish,0,2.805,219612.0,5.568790946992258,207782.0,50.0
494,Immuta,0,2.809,1902.0,5.576732181854279,425492.0,51.0
350,Signal Sciences,0,2.809,3858.0,5.576732181854279,423536.0,52.0
761,AuthenTec,0,2.816,195052.0,5.590629342862815,232342.0,53.0
204,Bosch Security Systems,0,2.816,186025.0,5.590629342862815,241369.0,54.0
511,Ratio Software Engineering,0,2.818,313755.0,5.5945999602938254,113639.0,55.0
974,Purism,0,2.827,32607.0,5.612467738733374,394787.0,56.0
23,ICR Integrity,0,2.828,350076.0,5.614453047448879,77318.0,57.0
633,Horizon3.ai,0,2.828,13211.0,5.614453047448879,414183.0,58.0
651,xroom.app,0,2.829,78634.0,5.616438356164384,348760.0,59.0
778,Penta,0,2.832,262614.0,5.6223942823109,164780.0,60.0
174,National Security Service,0,2.833,284870.0,5.624379591026405,142524.0,61.0
357,HUB Security,0,2.835,17720.0,5.628350208457416,409674.0,62.0
56,ISARA Corporation,0,2.836,17123.0,5.63033551717292,410271.0,63.0
527,Tor Project,0,2.838,35967.0,5.634306134603931,391427.0,64.0
98,Pluto VPN,0,2.841,400702.0,5.640262060750447,26692.0,65.0
231,MaidSafe,0,2.846,34068.0,5.650188604327973,393326.0,66.0
101,Shift Cryptosecurity,0,2.846,78801.0,5.650188604327973,348593.0,67.0
94,E-Group,0,2.847,418358.0,5.652173913043478,9036.0,68.0
85,M86 Security,0,2.853,69712.0,5.664085765336511,357682.0,69.0
995,Tendertec,0,2.854,49052.0,5.666071074052015,378342.0,70.0
549,Hangout App,0,2.867,100191.0,5.691880087353583,327203.0,71.0
166,Virtual Software Systems,0,2.869,87629.0,5.695850704784594,339765.0,72.0
997,WeSee,0,2.87,171021.0,5.697836013500099,256373.0,73.0
824,Nimbic,0,2.873,102316.0,5.7037919396466155,325078.0,74.0
443,CAST Software,0,2.878,15622.0,5.713718483224142,411772.0,75.0
73,Saab,0,2.878,5577.0,5.713718483224142,421817.0,76.0
190,ExpressVPN,0,2.88,83840.0,5.717689100655152,343554.0,77.0
46,Honeywell International,0,2.887,32683.0,5.731586261663689,394711.0,78.0
274,Reservoir Labs,0,2.89,141218.0,5.737542187810205,286176.0,79.0
902,Alitheon,0,2.891,16322.0,5.73952749652571,411072.0,80.0
414,Integrien,0,2.892,321735.0,5.741512805241214,105659.0,81.0
235,Argon Security,0,2.894,12507.0,5.745483422672226,414887.0,82.0
572,TrapX Security,0,2.894,12168.0,5.745483422672226,415226.0,83.0
130,MTG,0,2.895,148180.0,5.74746873138773,279214.0,84.0
102,Savantis Systems,0,2.897,192197.0,5.7514393488187405,235197.0,85.0
707,Dtex Systems,0,2.901,6420.0,5.7593805836807626,420974.0,86.0
723,ORIS Intelligence,0,2.902,212405.0,5.7613658923962685,214989.0,87.0
548,Physical Optics Corporation,0,2.904,169399.0,5.765336509827278,257995.0,88.0
363,oneEvent Technologies,0,2.905,66311.0,5.767321818542783,361083.0,89.0
442,Nymi,0,2.908,11743.0,5.773277744689299,415651.0,90.0
637,secure.me,0,2.909,216674.0,5.775263053404805,210720.0,91.0
612,Venyu Solutions,0,2.911,274271.0,5.779233670835815,153123.0,92.0
955,Venux,0,2.911,125984.0,5.779233670835815,301410.0,93.0
194,Guardent,0,2.912,347259.0,5.78121897955132,80135.0,94.0
779,Spokesafe,0,2.912,58192.0,5.78121897955132,369202.0,95.0
141,ENSCO,0,2.918,199871.0,5.793130831844352,227523.0,96.0
804,Insight Supply Chain Solutions Corp.,0,2.92,326250.0,5.797101449275362,101144.0,97.0
666,Thinair,0,2.92,105904.0,5.797101449275362,321490.0,98.0
752,PFP Cybersecurity,0,2.921,41493.0,5.799086757990867,385901.0,99.0
897,"ClearChat, Inc.",0,2.927,91300.0,5.8109986102838995,336094.0,100.0
812,StopFakeFood,0,2.928,74589.0,5.812983918999405,352805.0,101.0
593,Numbers Protocol,0,2.929,6580.0,5.814969227714909,420814.0,102.0
843,Perseus,0,2.93,138476.0,5.816954536430416,288918.0,103.0
176,Gunnebo,0,2.932,231240.0,5.820925153861426,196154.0,104.0
115,Thales Group,0,2.932,71773.0,5.820925153861426,355621.0,105.0
896,Ensafer,0,2.933,408900.0,5.82291046257693,18494.0,106.0
998,OSA Hybrid Platform,0,2.935,350976.0,5.826881080007942,76418.0,107.0
766,BeON Home,0,2.938,63529.0,5.832837006154458,363865.0,108.0
172,Argela,0,2.942,414164.0,5.840778241016479,13230.0,109.0
604,Queralt,0,2.943,76054.0,5.842763549731984,351340.0,110.0
948,CloudEdison.com is our new flagship products branded by MAXSET Worldwide Inc.,0,2.943,86143.0,5.842763549731984,341251.0,111.0
558,Telegram Messenger,0,2.945,1425.0,5.846734167162993,425969.0,112.0
58,Lynx Software Technologies,0,2.946,122723.0,5.8487194758785,304671.0,113.0
341,SecureStrux,0,2.949,210644.0,5.8546754020250145,216750.0,114.0
590,"YouBase, Inc.",0,2.95,62924.0,5.856660710740521,364470.0,115.0
551,Tresorit,0,2.953,13615.0,5.862616636887036,413779.0,116.0
324,Guidepoint Systems,0,2.955,361290.0,5.866587254318047,66104.0,117.0
286,Kerkton Security Technologies LLC,0,2.955,366752.0,5.866587254318047,60642.0,118.0
857,DroneSec,0,2.959,277243.0,5.874528489180068,150151.0,119.0
140,Firepro Systems,0,2.959,245816.0,5.874528489180068,181578.0,120.0
772,Streammachine.io,0,2.964,386845.0,5.884455032757594,40549.0,121.0
249,ClarisHealth,0,2.964,128833.0,5.884455032757594,298561.0,122.0
217,MainNerve,0,2.966,394536.0,5.888425650188605,32858.0,123.0
308,Peeeks,0,2.967,234246.0,5.89041095890411,193148.0,124.0
240,SIEVE,0,2.967,220852.0,5.89041095890411,206542.0,125.0
428,SaferVPN,0,2.975,48233.0,5.906293428628152,379161.0,126.0
250,Vadium,0,2.977,132096.0,5.910264046059162,295298.0,127.0
528,Triall,0,2.982,248284.0,5.9201905896366895,179110.0,128.0
679,BigID,0,2.983,152.0,5.922175898352195,427242.0,129.0
330,DroneShield,0,2.988,18948.0,5.93210244192972,408446.0,130.0
634,Ericom Software,0,2.988,110697.0,5.93210244192972,316697.0,131.0
701,IMNA Solutions,0,2.988,67470.0,5.93210244192972,359924.0,132.0
202,UltraDNS,0,2.991,283168.0,5.938058368076237,144226.0,133.0
177,Denim Group,0,2.996,121282.0,5.947984911653762,306112.0,134.0
791,Remotium,0,2.996,97480.0,5.947984911653762,329914.0,135.0
720,Iterasec,0,2.997,324055.0,5.949970220369267,103339.0,136.0
122,myID.com,0,2.999,169436.0,5.953940837800278,257958.0,137.0
555,Advisor Armor,0,3.002,367364.0,5.9598967639467935,60030.0,138.0
260,DataVantage,0,3.003,265329.0,5.9618820726622985,162065.0,139.0
261,GlassWire,0,3.003,186038.0,5.9618820726622985,241356.0,140.0
259,WatchGuard,0,3.003,48196.0,5.9618820726622985,379198.0,141.0
813,AppOmni,0,3.005,280.0,5.9658526900933095,427114.0,142.0
161,OnlyMyEmail,0,3.005,412332.0,5.9658526900933095,15062.0,143.0
387,ZeroNines Technology,0,3.006,189548.0,5.967837998808815,237846.0,144.0
532,Senrio,0,3.008,71032.0,5.971808616239826,356362.0,145.0
348,SEGMENTECH,0,3.009,335619.0,5.973793924955331,91775.0,146.0
74,GK8,0,3.009,16068.0,5.973793924955331,411326.0,147.0
475,Vera,0,3.012,8731.0,5.979749851101847,418663.0,148.0
884,Dom Rock,0,3.013,53352.0,5.981735159817352,374042.0,149.0
90,Vricon,0,3.015,175101.0,5.985705777248363,252293.0,150.0
459,Adguard Software Limited,0,3.015,104324.0,5.985705777248363,323070.0,151.0
952,Claravine,0,3.016,13769.0,5.987691085963868,413625.0,152.0
543,CSRA,0,3.016,155938.0,5.987691085963868,271456.0,153.0
724,BedRock Systems,0,3.017,139576.0,5.989676394679373,287818.0,154.0
196,ITnery Limited,0,3.019,403367.0,5.993647012110383,24027.0,155.0
407,eXate,0,3.019,30578.0,5.993647012110383,396816.0,156.0
406,Guardian,0,3.019,47789.0,5.993647012110383,379605.0,157.0
118,Innovative Technologies Corporation (ITC),0,3.02,394400.0,5.995632320825889,32994.0,158.0
119,Atlas Devices,0,3.02,335095.0,5.995632320825889,92299.0,159.0
881,Rundown App,0,3.02,152189.0,5.995632320825889,275205.0,160.0
154,NortonLifeLock,0,3.021,2059.0,5.997617629541394,425335.0,161.0
893,Whispli,0,3.021,28151.0,5.997617629541394,399243.0,162.0
313,Forsight,0,3.023,131089.0,6.001588246972405,296305.0,163.0
918,IT Itch,0,3.023,315246.0,6.001588246972405,112148.0,164.0
737,Bryce Space and Technology,0,3.024,406635.0,6.00357355568791,20759.0,165.0
542,Edge,0,3.025,4447.0,6.005558864403414,422947.0,166.0
461,Brightbox,0,3.028,77946.0,6.011514790549931,349448.0,167.0
173,Jacobian Engineering,0,3.028,345912.0,6.011514790549931,81482.0,168.0
167,Cleafy,0,3.033,169846.0,6.021441334127457,257548.0,169.0
168,Hitachi Systems Security,0,3.033,74634.0,6.021441334127457,352760.0,170.0
822,Home8,0,3.033,337857.0,6.021441334127457,89537.0,171.0
57,Fera Science Ltd,0,3.034,189761.0,6.023426642842962,237633.0,172.0
170,macmon secure Gmbh,0,3.035,310860.0,6.025411951558468,116534.0,173.0
936,Robust Intelligence,0,3.035,51579.0,6.025411951558468,375815.0,174.0
887,Ram Laboratories,0,3.036,380970.0,6.027397260273972,46424.0,175.0
384,Vistronix,0,3.036,46791.0,6.027397260273972,380603.0,176.0
345,Marconi Protocol,0,3.037,419161.0,6.029382568989478,8233.0,177.0
592,AGT International,0,3.039,137243.0,6.03335318642049,290151.0,178.0
382,Stratus Technologies,0,3.04,115807.0,6.035338495135994,311587.0,179.0
232,8e14 Networks,0,3.04,264098.0,6.035338495135994,163296.0,180.0
76,Velocity Technologies,0,3.04,131983.0,6.035338495135994,295411.0,181.0
356,Route1,0,3.043,326920.0,6.04129442128251,100474.0,182.0
785,Ensighten,0,3.045,12069.0,6.04526503871352,415325.0,183.0
562,PacketViper,0,3.047,175830.0,6.04923565614453,251564.0,184.0
404,Downdetector,0,3.05,71934.0,6.055191582291046,355460.0,185.0
650,SafetyWeb,0,3.054,171665.0,6.063132817153067,255729.0,186.0
760,Gofind.Online,0,3.054,163119.0,6.063132817153067,264275.0,187.0
380,iDMerit,0,3.054,182384.0,6.063132817153067,245010.0,188.0
198,High Tower Software,0,3.055,316318.0,6.0651181258685725,111076.0,189.0
206,"American Alarm and Communications, Inc.",0,3.056,308958.0,6.067103434584078,118436.0,190.0
222,BlackFog,0,3.057,45323.0,6.0690887432995835,382071.0,191.0
811,NetBeez,0,3.061,32964.0,6.077029978161605,394430.0,192.0
211,InvizBox,0,3.061,88556.0,6.077029978161605,338838.0,193.0
826,Netgate,0,3.065,158732.0,6.084971213023626,268662.0,194.0
427,Safeware,0,3.066,302536.0,6.08695652173913,124858.0,195.0
814,General Informatics,0,3.067,200578.0,6.088941830454636,226816.0,196.0
147,Beds24,0,3.069,195833.0,6.092912447885647,231561.0,197.0
757,Milo,0,3.071,104467.0,6.096883065316657,322927.0,198.0
675,datapath.io,0,3.074,54405.0,6.102838991463172,372989.0,199.0
487,Impelix,0,3.074,319782.0,6.102838991463172,107612.0,200.0
488,Strongbox IT,0,3.074,74055.0,6.102838991463172,353339.0,201.0
947,Secmation,0,3.075,50460.0,6.104824300178678,376934.0,202.0
851,Women in Security and Privacy (WISP),0,3.076,418246.0,6.106809608894183,9148.0,203.0
185,Track24,0,3.076,199193.0,6.106809608894183,228201.0,204.0
516,Bearhug Technologies,0,3.078,160644.0,6.110780226325193,266750.0,205.0
655,Fortanix,0,3.079,4981.0,6.112765535040699,422413.0,206.0
726,Zscaler,0,3.081,170.0,6.116736152471709,427224.0,207.0
121,Okta Ventures,0,3.082,55643.0,6.1187214611872145,371751.0,208.0
109,CanDrugStore,0,3.082,252839.0,6.1187214611872145,174555.0,209.0
689,Alivia Analytics,0,3.085,52404.0,6.12467738733373,374990.0,210.0
625,Authentium,0,3.085,179545.0,6.12467738733373,247849.0,211.0
671,Vence,0,3.086,12406.0,6.126662696049236,414988.0,212.0
820,PerfectCloud.io,0,3.088,241460.0,6.130633313480246,185934.0,213.0
639,Global Debt Registry (GDR),0,3.091,158992.0,6.136589239626763,268402.0,214.0
587,Jumbo Privacy,0,3.091,9835.0,6.136589239626763,417559.0,215.0
164,LimeVPN,0,3.093,326065.0,6.140559857057772,101329.0,216.0
962,Assistant.to,0,3.095,236048.0,6.144530474488783,191346.0,217.0
602,OneTrust Vendorpedia,0,3.095,215756.0,6.144530474488783,211638.0,218.0
694,Mendocino Software,0,3.096,396744.0,6.146515783204288,30650.0,219.0
759,Nutiparkla,0,3.096,419604.0,6.146515783204288,7790.0,220.0
626,Prysm Software,0,3.096,292131.0,6.146515783204288,135263.0,221.0
435,Skyport Systems,0,3.097,19552.0,6.148501091919794,407842.0,222.0
781,Qohash,0,3.098,15098.0,6.150486400635299,412296.0,223.0
305,HCSS,0,3.098,167153.0,6.150486400635299,260241.0,224.0
378,OWLR Technologies,0,3.098,75954.0,6.150486400635299,351440.0,225.0
748,Porticor Cloud Security,0,3.098,63152.0,6.150486400635299,364242.0,226.0
225,Gotrida BV,0,3.098,113056.0,6.150486400635299,314338.0,227.0
928,Control.My.ID,0,3.099,192494.0,6.152471709350804,234900.0,228.0
963,Vaultize,0,3.1,195297.0,6.154457018066309,232097.0,229.0
510,InfoAssure,0,3.101,222332.0,6.156442326781814,205062.0,230.0
178,Opgal,0,3.101,229387.0,6.156442326781814,198007.0,231.0
302,Zerowait Corporation,0,3.103,418467.0,6.160412944212825,8927.0,232.0
193,SureID,0,3.104,175994.0,6.16239825292833,251400.0,233.0
586,ASSA ABLOY Group,0,3.105,83130.0,6.164383561643836,344264.0,234.0
93,AS Solution,0,3.107,206133.0,6.168354179074846,221261.0,235.0
892,StackPath,0,3.108,3764.0,6.1703394877903515,423630.0,236.0
462,GM Sectec,0,3.111,295901.0,6.1762954139368675,131493.0,237.0
867,Platform.sh,0,3.112,7051.0,6.178280722652373,420343.0,238.0
207,Stonesoft,0,3.112,197361.0,6.178280722652373,230033.0,239.0
700,Digify,0,3.114,124880.0,6.182251340083383,302514.0,240.0
329,SIMS Software,0,3.114,347724.0,6.182251340083383,79670.0,241.0
986,Canary Monitoring,0,3.116,243906.0,6.186221957514394,183488.0,242.0
187,Cyemptive Technologies,0,3.117,44537.0,6.188207266229899,382857.0,243.0
116,CyberDefender,0,3.117,103047.0,6.188207266229899,324347.0,244.0
618,NexDefense,0,3.119,34707.0,6.19217788366091,392687.0,245.0
534,Acsis,0,3.119,58276.0,6.19217788366091,369118.0,246.0
349,Cognyte,0,3.121,163294.0,6.196148501091921,264100.0,247.0
513,Capy Inc.,0,3.121,60306.0,6.196148501091921,367088.0,248.0
758,Ultra Electronics,0,3.121,49378.0,6.196148501091921,378016.0,249.0
421,Medbit,0,3.123,259927.0,6.200119118522931,167467.0,250.0
771,Lacework,0,3.125,581.0,6.20408973595394,426813.0,251.0
536,Cy oT,0,3.13,391538.0,6.214016279531467,35856.0,252.0
36,Dilitrust,0,3.131,170200.0,6.216001588246972,257194.0,253.0
940,Roadi,0,3.133,144847.0,6.2199722056779825,282547.0,254.0
696,Your Tribute,0,3.138,251484.0,6.22989874925551,175910.0,255.0
158,Zcash,0,3.139,29945.0,6.231884057971015,397449.0,256.0
681,OPSWAT,0,3.14,528.0,6.23386936668652,426866.0,257.0
353,Reflectiz,0,3.147,20420.0,6.247766527695057,406974.0,258.0
964,Brainloop,0,3.148,27558.0,6.249751836410562,399836.0,259.0
359,Cana Communications,0,3.149,268931.0,6.251737145126067,158463.0,260.0
322,PeerLend,0,3.153,357338.0,6.259678379988088,70056.0,261.0
933,Malloc,0,3.155,67194.0,6.263648997419098,360200.0,262.0
645,Wombat Security Technologies,0,3.156,19486.0,6.265634306134604,407908.0,263.0
175,Autobrain,0,3.157,201051.0,6.267619614850109,226343.0,264.0
437,3rd Eye MobileVision,0,3.157,305857.0,6.267619614850109,121537.0,265.0
954,SmarterCloud,0,3.158,159631.0,6.269604923565614,267763.0,266.0
304,Gofba,0,3.159,301403.0,6.271590232281119,125991.0,267.0
784,SIOS Technology Corp.,0,3.16,181961.0,6.273575540996625,245433.0,268.0
272,Neutrino,0,3.16,351771.0,6.273575540996625,75623.0,269.0
773,"Gomez, Inc.",0,3.162,155139.0,6.277546158427636,272255.0,270.0
460,Avnon Group,0,3.162,182340.0,6.277546158427636,245054.0,271.0
560,SafeStack Academy,0,3.169,226067.0,6.291443319436173,201327.0,272.0
735,Hammerspace,0,3.17,133727.0,6.293428628151677,293667.0,273.0
876,TrackOFF,0,3.171,75645.0,6.295413936867183,351749.0,274.0
270,Ardexa,0,3.172,335741.0,6.297399245582689,91653.0,275.0
271,Stealth Software Technologies,0,3.172,191839.0,6.297399245582689,235555.0,276.0
269,Tenebril,0,3.172,254951.0,6.297399245582689,172443.0,277.0
852,Ziggli,0,3.172,114870.0,6.297399245582689,312524.0,278.0
783,Itsme,0,3.173,92811.0,6.299384554298194,334583.0,279.0
360,QuSecure,0,3.174,34469.0,6.301369863013698,392925.0,280.0
740,Integrity Network Solutions,0,3.174,393109.0,6.301369863013698,34285.0,281.0
968,True-Tickets,0,3.174,7631.0,6.301369863013698,419763.0,282.0
568,Cash Management Solutions,0,3.176,296087.0,6.30534048044471,131307.0,283.0
464,CBidds,0,3.176,346042.0,6.30534048044471,81352.0,284.0
165,FORT Robotics,0,3.179,2254.0,6.311296406591225,425140.0,285.0
338,Sulfagenix,0,3.179,86091.0,6.311296406591225,341303.0,286.0
370,DataGuidance,0,3.18,221997.0,6.313281715306731,205397.0,287.0
376,AMTEC Corporation - A National Defense Corp Company,0,3.18,345943.0,6.313281715306731,81451.0,288.0
377,LP3,0,3.18,318301.0,6.313281715306731,109093.0,289.0
367,Meditology Services,0,3.18,250014.0,6.313281715306731,177380.0,290.0
373,Intertech Security,0,3.18,67978.0,6.313281715306731,359416.0,291.0
374,Cydarm,0,3.18,68043.0,6.313281715306731,359351.0,292.0
369,Keyavi,0,3.18,314935.0,6.313281715306731,112459.0,293.0
366,Avoco Secure,0,3.18,391202.0,6.313281715306731,36192.0,294.0
371,Minerva Engineering,0,3.18,291372.0,6.313281715306731,136022.0,295.0
372,InfoSec Global,0,3.18,147931.0,6.313281715306731,279463.0,296.0
375,Comilion,0,3.18,82537.0,6.313281715306731,344857.0,297.0
368,Datacloak,0,3.18,31364.0,6.313281715306731,396030.0,298.0
770,CloudCoffer,0,3.18,259785.0,6.313281715306731,167609.0,299.0
993,StatusNOW,0,3.18,68565.0,6.313281715306731,358829.0,300.0
402,Lafayette Group,0,3.181,233596.0,6.315267024022235,193798.0,301.0
425,ForAllSecure,0,3.182,12223.0,6.31725233273774,415171.0,302.0
426,Secured2,0,3.182,220311.0,6.31725233273774,207083.0,303.0
753,Verus,0,3.182,163704.0,6.31725233273774,263690.0,304.0
355,Arx Nimbus,0,3.186,177029.0,6.3251935675997615,250365.0,305.0
354,Max Secure Software,0,3.186,270012.0,6.3251935675997615,157382.0,306.0
228,Omnigo Software,0,3.191,123660.0,6.335120111177288,303734.0,307.0
717,Guardium,0,3.193,164247.0,6.339090728608299,263147.0,308.0
809,PlayDo,0,3.194,323237.0,6.341076037323804,104157.0,309.0
888,OneTrust,0,3.195,107.0,6.34306134603931,427287.0,310.0
863,Sociochat Incorporation,0,3.195,118169.0,6.34306134603931,309225.0,311.0
589,RedAway Medical Waste,0,3.197,405473.0,6.34703196347032,21921.0,312.0
960,x.ai,0,3.2,3364.0,6.352987889616836,424030.0,313.0
714,Online Check Writer,0,3.2,27669.0,6.352987889616836,399725.0,314.0
224,Nakina Systems,0,3.201,291422.0,6.354973198332341,135972.0,315.0
500,Fusion Connect,0,3.202,12159.0,6.356958507047846,415235.0,316.0
846,Tradecheck,0,3.203,404092.0,6.358943815763352,23302.0,317.0
588,20Face,0,3.203,285421.0,6.358943815763352,141973.0,318.0
957,Nirvanix,0,3.208,40475.0,6.368870359340878,386919.0,319.0
938,TripleBlind,0,3.209,3711.0,6.370855668056383,423683.0,320.0
877,Open-Xchange,0,3.21,19217.0,6.372840976771888,408177.0,321.0
281,Mojo Systems,0,3.211,356968.0,6.3748262854873925,70426.0,322.0
793,Kinamik Data Integrity,0,3.215,110499.0,6.382767520349414,316895.0,323.0
951,Talend,0,3.219,1264.0,6.390708755211435,426130.0,324.0
817,Inky,0,3.219,5572.0,6.390708755211435,421822.0,325.0
691,PeerStream,0,3.219,50656.0,6.390708755211435,376738.0,326.0
878,Secure Privacy,0,3.22,180078.0,6.392694063926942,247316.0,327.0
333,ID Quantique,0,3.22,19406.0,6.392694063926942,407988.0,328.0
331,IP Ghoster,0,3.22,168198.0,6.392694063926942,259196.0,329.0
332,I-Soon,0,3.22,113038.0,6.392694063926942,314356.0,330.0
489,Visual Pro 360,0,3.222,246040.0,6.396664681357951,181354.0,331.0
216,DAPS Coin,0,3.222,214216.0,6.396664681357951,213178.0,332.0
389,Pango,0,3.222,121123.0,6.396664681357951,306271.0,333.0
220,ConfirmBets,0,3.225,222020.0,6.402620607504467,205374.0,334.0
965,KeepItSafe,0,3.227,46467.0,6.406591224935477,380927.0,335.0
493,Sungard Availability Services,0,3.228,123070.0,6.408576533650984,304324.0,336.0
670,Stabilitas,0,3.229,28341.0,6.410561842366488,399053.0,337.0
512,Synack,0,3.23,3485.0,6.412547151081993,423909.0,338.0
208,Sensor Hound,0,3.232,313018.0,6.416517768513005,114376.0,339.0
440,Deltagon,0,3.235,403428.0,6.422473694659519,23966.0,340.0
441,Threatcare,0,3.235,8055.0,6.422473694659519,419339.0,341.0
307,TradeSafe,0,3.235,222665.0,6.422473694659519,204729.0,342.0
958,Synapse Technology Corporation,0,3.235,20994.0,6.422473694659519,406400.0,343.0
495,The Email Laundry,0,3.237,191083.0,6.42644431209053,236311.0,344.0
496,Intego,0,3.237,158402.0,6.42644431209053,268992.0,345.0
290,Swissi,0,3.242,371616.0,6.436370855668057,55778.0,346.0
268,BASU,0,3.243,56851.0,6.438356164383562,370543.0,347.0
138,Stonelock,0,3.246,53027.0,6.444312090530078,374367.0,348.0
137,Textron Systems,0,3.246,172559.0,6.444312090530078,254835.0,349.0
844,Neebula,0,3.247,194791.0,6.446297399245583,232603.0,350.0
716,Hacker Team,0,3.248,412208.0,6.448282707961088,15186.0,351.0
729,IVPN,0,3.248,413858.0,6.448282707961088,13536.0,352.0
221,Champion Healthcare Technologies,0,3.248,181901.0,6.448282707961088,245493.0,353.0
243,Divebell,0,3.25,166132.0,6.452253325392099,261262.0,354.0
242,Fortem,0,3.25,71664.0,6.452253325392099,355730.0,355.0
706,xMatters,0,3.251,1463.0,6.454238634107604,425931.0,356.0
245,L2 Defense,0,3.251,416771.0,6.454238634107604,10623.0,357.0
685,Secure Controls Framework,0,3.253,381902.0,6.458209251538615,45492.0,358.0
686,Cydef,0,3.253,295275.0,6.458209251538615,132119.0,359.0
687,Privally Global,0,3.253,270653.0,6.458209251538615,156741.0,360.0
582,Front Range Biosciences,0,3.254,13317.0,6.46019456025412,414077.0,361.0
889,Time Data Security,0,3.254,297460.0,6.46019456025412,129934.0,362.0
189,Softray Solutions,0,3.255,368115.0,6.462179868969624,59279.0,363.0
578,NVX Clouds Tech,0,3.258,44220.0,6.468135795116141,383174.0,364.0
336,BlueVoyant,0,3.258,3121.0,6.468135795116141,424273.0,365.0
472,LBE Security Master,0,3.26,90796.0,6.47210641254715,336598.0,366.0
471,GadgetTrak,0,3.26,211418.0,6.47210641254715,215976.0,367.0
156,Apton Biosystems,0,3.26,32524.0,6.47210641254715,394870.0,368.0
390,Towerwall,0,3.261,151995.0,6.474091721262657,275399.0,369.0
99,"Mercury Systems, Inc.",0,3.262,116946.0,6.476077029978162,310448.0,370.0
756,OneSpin Solutions,0,3.265,54486.0,6.482032956124678,372908.0,371.0
