initial_position,final_configuration,degree,techrank,rank_CB,techrank_normlized,rank_CB_normlized,TeckRank_int
46,Datasembly,0,4.822,11925.0,7.1162927981109805,5868.0,65.0
26,FORT Robotics,0,4.906,2254.0,7.24025974025974,15539.0,66.0
72,LianBio,0,4.914,8391.0,7.252066115702479,9402.0,67.0
52,Platform.sh,0,4.941,7051.0,7.291912632821723,10742.0,68.0
53,SimpliSafe,0,4.987,323.0,7.359799291617474,17470.0,69.0
55,OPSWAT,0,4.991,528.0,7.365702479338843,17265.0,70.0
51,Convergint Technologies,0,5.032,2395.0,7.426210153482881,15398.0,71.0
47,FirstEnergy Corp.,0,5.06,3515.0,7.467532467532467,14278.0,72.0
76,Secure Code Warrior,0,5.14,4301.0,7.585596221959858,13492.0,73.0
94,Praetorian,0,5.15,12218.0,7.600354191263284,5575.0,74.0
70,AppOmni,0,5.198,280.0,7.671192443919717,17513.0,75.0
31,BlackDuck,0,5.219,9223.0,7.702184179456908,8570.0,76.0
85,Fusion Connect,0,5.228,12159.0,7.715466351829988,5634.0,77.0
49,Zscaler,0,5.248,170.0,7.744982290436836,17623.0,78.0
68,BigID,0,5.281,152.0,7.7936835891381335,17641.0,79.0
42,Telegram Messenger,0,5.362,1425.0,7.913223140495869,16368.0,80.0
80,Vera,0,5.407,8731.0,7.9796340023612755,9062.0,81.0
65,Overhaul,0,5.412,10989.0,7.987012987012987,6804.0,82.0
83,Alert Logic,0,5.514,3972.0,8.13754427390791,13821.0,83.0
92,BLACKCLOAK,0,5.548,17360.0,8.18772136953955,433.0,84.0
48,Kratos Defense and Security Solutions,0,5.55,6751.0,8.190672963400235,11042.0,85.0
82,PAS,0,5.675,12361.0,8.375147579693035,5432.0,86.0
84,ForAllSecure,0,5.731,12223.0,8.457792207792208,5570.0,87.0
62,Safe Security,0,5.731,10047.0,8.457792207792208,7746.0,88.0
97,SecureWorks,0,5.782,8763.0,8.533057851239668,9030.0,89.0
75,1Password,0,5.927,1291.0,8.747048406139315,16502.0,90.0
90,Threatcare,0,5.981,8055.0,8.826741440377804,9738.0,91.0
96,x.ai,0,6.034,3364.0,8.90495867768595,14429.0,92.0
91,Immuta,0,6.107,1902.0,9.012691853600945,15891.0,93.0
78,Mission Secure,0,6.135,10218.0,9.054014167650532,7575.0,94.0
74,BlueVoyant,0,6.155,3121.0,9.08353010625738,14672.0,95.0
95,GAN Integrity,0,6.29,11792.0,9.282762691853602,6001.0,96.0
77,CAST Software,0,6.361,15622.0,9.38754427390791,2171.0,97.0
99,Lacework,0,6.424,581.0,9.480519480519481,17212.0,98.0
89,MeWe,0,6.527,5701.0,9.632526564344747,12092.0,99.0
98,Axis Security,0,6.776,744.0,10.0,17049.0,100.0
