initial_position,final_configuration,degree,techrank,rank_CB,techrank_normlized,rank_CB_normlized,TeckRank_int
487,Novi Security Inc.,0,4.245,77733.0,5.0601978781738,107915.0,361.0
436,Enigio,0,4.245,21549.0,5.0601978781738,164099.0,362.0
81,Everjewel.com,0,4.255,82180.0,5.072118250089403,103468.0,363.0
313,Cel Electrical Contractors,0,4.279,93175.0,5.100727142686852,92473.0,364.0
335,Brink's,0,4.283,84087.0,5.105495291453094,101561.0,365.0
189,Delta Air Lines,0,4.283,20881.0,5.105495291453094,164767.0,366.0
286,VoltCash,0,4.286,37587.0,5.109071403027774,148061.0,367.0
258,Carnegie Robotics,0,4.287,136832.0,5.1102634402193345,48816.0,368.0
166,ROM,0,4.293,101673.0,5.117415663368697,83975.0,369.0
42,Wings Therapeutics,0,4.294,54012.0,5.118607700560257,131636.0,370.0
432,Atomus,0,4.295,63623.0,5.119799737751817,122025.0,371.0
340,Swivel Secure,0,4.299,175559.0,5.12456788651806,10089.0,372.0
407,10to8,0,4.307,136416.0,5.134104184050543,49232.0,373.0
235,Altave,0,4.31,48509.0,5.137680295625223,137139.0,374.0
234,Jets.com,0,4.31,183784.0,5.137680295625223,1864.0,375.0
355,911 security,0,4.311,49552.0,5.138872332816784,136096.0,376.0
26,RoverPass,0,4.33,25989.0,5.1615210394564315,159659.0,377.0
435,Revio,0,4.331,67673.0,5.162713076647992,117975.0,378.0
461,Token of Trust,0,4.337,159397.0,5.169865299797354,26251.0,379.0
121,Service at Home,0,4.338,130130.0,5.171057336988914,55518.0,380.0
153,The GunBox,0,4.355,120266.0,5.1913219692454415,65382.0,381.0
433,Craneware,0,4.356,50974.0,5.192514006437001,134674.0,382.0
395,Mr. Number,0,4.363,70052.0,5.200858266777924,115596.0,383.0
410,Myfox,0,4.366,61819.0,5.204434378352605,123829.0,384.0
206,Cricket Media,0,4.368,22959.0,5.206818452735726,162689.0,385.0
178,WhiteHatAI,0,4.371,179950.0,5.210394564310407,5698.0,386.0
454,Mission Secure,0,4.38,10218.0,5.221122899034451,175430.0,387.0
176,Screwerk GmbH,0,4.398,78856.0,5.242579568482537,106792.0,388.0
254,Download Free Games,0,4.403,105301.0,5.248539754440339,80347.0,389.0
251,Nano4U,0,4.432,178189.0,5.28310883299559,7459.0,390.0
240,Mainstem Malt,0,4.448,115338.0,5.302181428060556,70310.0,391.0
89,MMRGlobal,0,4.454,120733.0,5.309333651209918,64915.0,392.0
139,Additio Investment Group,0,4.476,91557.0,5.335558469424246,94091.0,393.0
267,NetJets,0,4.476,62232.0,5.335558469424246,123416.0,394.0
449,Inxpect,0,4.477,19252.0,5.336750506615807,166396.0,395.0
167,Safe Security,0,4.477,166102.0,5.336750506615807,19546.0,396.0
431,HIA,0,4.477,160409.0,5.336750506615807,25239.0,397.0
73,LianBio,0,4.48,8391.0,5.340326618190488,177257.0,398.0
348,adsquare,0,4.491,23355.0,5.353439027297652,162293.0,399.0
411,Routee,0,4.492,32893.0,5.3546310644892126,152755.0,400.0
149,Seranovo,0,4.508,84716.0,5.373703659554179,100932.0,401.0
442,Nextgov,0,4.517,163632.0,5.384431994278223,22016.0,402.0
478,Terra Autonomy,0,4.52,165287.0,5.388008105852903,20361.0,403.0
244,TEXbase,0,4.542,92572.0,5.414232924067232,93076.0,404.0
238,POMM,0,4.576,91312.0,5.4547621885802835,94336.0,405.0
50,Toho Holdings,0,4.58,167466.0,5.459530337346525,18182.0,406.0
347,ATL Data Centers,0,4.593,172590.0,5.47502682083681,13058.0,407.0
362,Aurora Innovation,0,4.601,8358.0,5.4845631183692936,177290.0,408.0
80,Securus Group,0,4.612,68021.0,5.497675527476458,117627.0,409.0
469,iSEC Partners,0,4.616,168102.0,5.502443676242699,17546.0,410.0
494,Finger Motion,0,4.629,85935.0,5.517940159732984,99713.0,411.0
25,Sellwood Consulting,0,4.63,98168.0,5.519132196924544,87480.0,412.0
368,Mission Ready Solutions,0,4.635,75514.0,5.525092382882346,110134.0,413.0
414,Emagix,0,4.643,107040.0,5.534628680414829,78608.0,414.0
285,DealerPolicy Insurance,0,4.648,27756.0,5.540588866372631,157892.0,415.0
389,Ekestrian,0,4.656,106977.0,5.550125163905114,78671.0,416.0
387,Eagle Point Funding,0,4.66,128285.0,5.554893312671356,57363.0,417.0
417,Justrite Manufacturing,0,4.662,35482.0,5.5572773870544765,150166.0,418.0
219,Mailfence,0,4.662,155987.0,5.5572773870544765,29661.0,419.0
264,Post.Bid.Ship,0,4.676,37695.0,5.573965907736323,147953.0,420.0
455,Hearken,0,4.684,48005.0,5.583502205268806,137643.0,421.0
205,Trethera,0,4.689,61125.0,5.589462391226608,124523.0,422.0
386,UL Ventures,0,4.69,111310.0,5.590654428418168,74338.0,423.0
250,Effort Foundry,0,4.71,144355.0,5.614495172249374,41293.0,424.0
272,onDMARC,0,4.731,140031.0,5.639527953272142,45617.0,425.0
91,Camping and Co,0,4.735,71507.0,5.644296102038384,114141.0,426.0
95,Wingz,0,4.735,30335.0,5.644296102038384,155313.0,427.0
196,MyMedBot,0,4.754,169084.0,5.66694480867803,16564.0,428.0
79,Amentum,0,4.761,169374.0,5.6752890690189535,16274.0,429.0
298,iStockNow,0,4.789,181604.0,5.708666110382644,4044.0,430.0
169,Youth Cybersecurity Forum,0,4.804,178992.0,5.72654666825605,6656.0,431.0
35,Ria,0,4.826,97354.0,5.752771486470378,88294.0,432.0
318,"Cyber Assessments, Inc. d/b/a VisibleRisk",0,4.831,137416.0,5.758731672428182,48232.0,433.0
289,myPanier,0,4.838,178605.0,5.767075932769103,7043.0,434.0
82,Acorn Energy,0,4.875,81577.0,5.8111813088568365,104071.0,435.0
423,Parko,0,4.898,77994.0,5.838598164262725,107654.0,436.0
92,ogaVenue,0,4.912,91137.0,5.855286684944571,94511.0,437.0
237,Yintran,0,4.921,80734.0,5.866015019668614,104914.0,438.0
489,Red Hawk Fire & Security,0,4.929,176817.0,5.875551317201097,8831.0,439.0
488,SD Elements,0,4.929,185502.0,5.875551317201097,146.0,440.0
157,TriCIS Ltd,0,4.942,89537.0,5.891047800691382,96111.0,441.0
11,The Small Business Financial Exchange,0,4.964,96734.0,5.917272618905711,88914.0,442.0
482,Preava,0,4.985,99093.0,5.942305399928478,86555.0,443.0
483,Interactive,0,4.985,157742.0,5.942305399928478,27906.0,444.0
481,Privoro,0,4.985,158193.0,5.942305399928478,27455.0,445.0
485,Dynamic Risk,0,4.985,127599.0,5.942305399928478,58049.0,446.0
486,Oloid,0,4.985,26759.0,5.942305399928478,158889.0,447.0
484,Secutec,0,4.985,154460.0,5.942305399928478,31188.0,448.0
480,Cypherdog Security,0,4.985,62087.0,5.942305399928478,123561.0,449.0
324,Haelixa,0,4.991,63333.0,5.94945762307784,122315.0,450.0
249,Hub & Spoke,0,4.994,145730.0,5.953033734652521,39918.0,451.0
270,Elena's Models,0,5.0,177301.0,5.960185957801883,8347.0,452.0
90,Fugro,0,5.057,112463.0,6.028132077720826,73185.0,453.0
361,SolePower,0,5.103,69920.0,6.0829657885326025,115728.0,454.0
401,Endeavor Robotics,0,5.112,173682.0,6.093694123256647,11966.0,455.0
497,Haekka,0,5.117,168502.0,6.099654309214449,17146.0,456.0
498,adbonitas,0,5.117,117706.0,6.099654309214449,67942.0,457.0
496,Oort,0,5.117,20198.0,6.099654309214449,165450.0,458.0
493,Cisco Umbrella,0,5.153,111525.0,6.142567648110621,74123.0,459.0
492,Adyton,0,5.153,65516.0,6.142567648110621,120132.0,460.0
491,SmartCone Technologies,0,5.153,57417.0,6.142567648110621,128231.0,461.0
65,American Direct,0,5.177,132489.0,6.171176540708069,53159.0,462.0
20,Cloudmed,0,5.179,90735.0,6.1735606150911915,94913.0,463.0
19,Embleema,0,5.179,22739.0,6.1735606150911915,162909.0,464.0
141,Westman Atelier,0,5.185,24736.0,6.180712838240553,160912.0,465.0
125,Potential,0,5.208,95815.0,6.208129693646443,89833.0,466.0
382,Nightpro,0,5.241,88485.0,6.247466920967934,97163.0,467.0
315,Idle Australia,0,5.391,133011.0,6.426272499701992,52637.0,468.0
422,Ufree,0,5.394,174330.0,6.429848611276673,11318.0,469.0
460,MSite,0,5.465,162665.0,6.514483251877459,22983.0,470.0
16,PetroPredict,0,5.475,142744.0,6.526403623793062,42904.0,471.0
17,Strike,0,5.475,123920.0,6.526403623793062,61728.0,472.0
464,Upaya City Cargo,0,5.48,128251.0,6.532363809750866,57397.0,473.0
323,Webselenese,0,5.555,166294.0,6.621766599117893,19354.0,474.0
93,Kearney,0,5.586,169802.0,6.658719752056265,15846.0,475.0
330,Center for Open Science,0,5.605,55316.0,6.681368458695912,130332.0,476.0
233,Search Systems,0,5.605,115861.0,6.681368458695912,69787.0,477.0
495,VUPEN Security,0,5.649,182099.0,6.733818095124569,3549.0,478.0
29,WhoAPI,0,5.69,87451.0,6.782691619978545,98197.0,479.0
7,SCP Partners,0,5.808,177720.0,6.923352008582668,7928.0,480.0
72,SD Labs,0,5.862,174944.0,6.987722016926928,10704.0,481.0
474,Passbase,0,5.93,56785.0,7.068780545953034,128863.0,482.0
475,Pesapal,0,5.93,167360.0,7.068780545953034,18288.0,483.0
15,Judicial Watch,0,5.978,154670.0,7.125998331147932,30978.0,484.0
132,League Collegiate Outfitters (league91.com),0,6.037,105996.0,7.196328525449994,79652.0,485.0
309,HonorHealth,0,6.062,124060.0,7.226129455239004,61588.0,486.0
308,Therappi,0,6.062,126690.0,7.226129455239004,58958.0,487.0
10,Mistras Group,0,6.064,155232.0,7.228513529622125,30416.0,488.0
8,INGU,0,6.123,26896.0,7.298843723924188,158752.0,489.0
9,Sarah's Circle,0,6.305,86983.0,7.515794492788174,98665.0,490.0
499,Risepu,0,6.364,108123.0,7.586124687090238,77525.0,491.0
142,Northern Trust Corporation,0,6.642,166769.0,7.917511026344023,18879.0,492.0
143,H. C. Wainwright & Co.,0,6.642,154779.0,7.917511026344023,30869.0,493.0
425,Syocin Biotech,0,6.702,101396.0,7.9890332578376455,84252.0,494.0
391,Rheinmetall,0,6.766,145202.0,8.065323638097508,40446.0,495.0
209,Trainman,0,6.916,156254.0,8.244129216831567,29394.0,496.0
255,Legg Mason,0,7.218,137956.0,8.6041244486828,47692.0,497.0
13,CyberDefenses,0,7.719,177433.0,9.201335081654548,8215.0,498.0
5,Availendar,0,8.373,138295.0,9.980927404935034,47353.0,499.0
4,Private Solution Detox,0,8.389,125807.0,10.0,59841.0,500.0
