initial_position,final_configuration,degree,final_rank,rank_CB,final_rank_normlized,rank_CB_normlized,TeckRank_int
242,Assurance Data,1,0.383,424056.0,0.2688473957602134,920849.0,43.0
260,Scitum,1,0.383,584625.0,0.2688473957602134,760280.0,44.0
251,SE Labs,1,0.383,350553.0,0.2688473957602134,994352.0,45.0
231,Adyton,1,0.383,65516.0,0.2688473957602134,1279389.0,46.0
254,Test and Verification Solutions,1,0.383,303543.0,0.2688473957602134,1041362.0,47.0
243,WEDG,1,0.383,1067801.0,0.2688473957602134,277104.0,48.0
229,N2,1,0.383,701277.0,0.2688473957602134,643628.0,49.0
230,Cisco Umbrella,1,0.383,111525.0,0.2688473957602134,1233380.0,50.0
244,Allsysgo,1,0.383,1193557.0,0.2688473957602134,151348.0,51.0
232,Affirmed Systems,1,0.383,509697.0,0.2688473957602134,835208.0,52.0
216,Bubble,1,0.383,711507.0,0.2688473957602134,633398.0,53.0
248,Evolve Data Center Solutions,1,0.383,368621.0,0.2688473957602134,976284.0,54.0
225,mObserve,1,0.383,755339.0,0.2688473957602134,589566.0,55.0
237,"Lares, LLC.",1,0.383,209758.0,0.2688473957602134,1135147.0,56.0
238,Prinntech,1,0.383,1129810.0,0.2688473957602134,215095.0,57.0
234,Enios Technologies,1,0.383,203924.0,0.2688473957602134,1140981.0,58.0
226,"FedSys, Inc.",1,0.383,757322.0,0.2688473957602134,587583.0,59.0
220,SafeRiver,1,0.383,890018.0,0.2688473957602134,454887.0,60.0
223,Interference Pattern,1,0.383,892290.0,0.2688473957602134,452615.0,61.0
239,Essay Writing Services,1,0.383,1162555.0,0.2688473957602134,182350.0,62.0
257,Eurofunk,1,0.383,522810.0,0.2688473957602134,822095.0,63.0
258,Smithers Pira,1,0.383,1121184.0,0.2688473957602134,223721.0,64.0
240,Spotdefence,1,0.383,1176470.0,0.2688473957602134,168435.0,65.0
250,W.L. Gore Medical Products Division,1,0.383,363088.0,0.2688473957602134,981817.0,66.0
263,SmartCone Technologies,1,0.383,57417.0,0.2688473957602134,1287488.0,67.0
249,Arrow Value Recovery,1,0.383,365964.0,0.2688473957602134,978941.0,68.0
214,Glyndebourne,1,0.383,866927.0,0.2688473957602134,477978.0,69.0
255,Polaris Infosec,1,0.383,295794.0,0.2688473957602134,1049111.0,70.0
215,Synco Technologies,1,0.383,855000.0,0.2688473957602134,489905.0,71.0
224,"Aegis Security, LLC",1,0.383,835740.0,0.2688473957602134,509165.0,72.0
246,FirstKey Holdings,1,0.383,240308.0,0.2688473957602134,1104597.0,73.0
228,Certezza,1,0.383,794012.0,0.2688473957602134,550893.0,74.0
264,aerosecure,1,0.383,1013008.0,0.2688473957602134,331897.0,75.0
218,Intellisoft Solutions corp,1,0.383,845612.0,0.2688473957602134,499293.0,76.0
259,Roadshow International,1,0.383,1015604.0,0.2688473957602134,329301.0,77.0
253,Just Technology Group,1,0.383,1293797.0,0.2688473957602134,51108.0,78.0
266,GlobeXPayNet S.A.,1,0.383,1019147.0,0.2688473957602134,325758.0,79.0
217,Orchestra Service,1,0.383,846415.0,0.2688473957602134,498490.0,80.0
270,keee,1,0.383,974980.0,0.2688473957602134,369925.0,81.0
267,Omegabit,1,0.383,609004.0,0.2688473957602134,735901.0,82.0
227,Imaging Solutions & Services Inc.,1,0.383,669846.0,0.2688473957602134,675059.0,83.0
235,Brandorr,1,0.383,957644.0,0.2688473957602134,387261.0,84.0
245,Widefense,1,0.383,397480.0,0.2688473957602134,947425.0,85.0
236,Reali Technologies,1,0.383,481821.0,0.2688473957602134,863084.0,86.0
262,Xteralink Inc.,1,0.383,1030012.0,0.2688473957602134,314893.0,87.0
241,Loggamera AB,1,0.383,431249.0,0.2688473957602134,913656.0,88.0
261,Kluren,1,0.383,991736.0,0.2688473957602134,353169.0,89.0
265,Telemus Solutions,1,0.383,988938.0,0.2688473957602134,355967.0,90.0
271,LIBANICA SA,1,0.383,988322.0,0.2688473957602134,356583.0,91.0
268,Computication,1,0.383,987361.0,0.2688473957602134,357544.0,92.0
222,SafelinQ,1,0.383,676803.0,0.2688473957602134,668102.0,93.0
221,Cross Telecom,1,0.383,778124.0,0.2688473957602134,566781.0,94.0
252,1-grid,1,0.383,1281485.0,0.2688473957602134,63420.0,95.0
219,praemandatum GmbH,1,0.383,838432.0,0.2688473957602134,506473.0,96.0
385,Emmett Global,1,0.446,815743.0,0.3130703355327812,529162.0,97.0
382,Netintegrity,1,0.446,413344.0,0.3130703355327812,931561.0,98.0
359,Stack Computer,1,0.446,1316085.0,0.3130703355327812,28820.0,99.0
373,Total Security Stockholm AB,1,0.446,553867.0,0.3130703355327812,791038.0,100.0
372,Q5 Systems,1,0.446,552977.0,0.3130703355327812,791928.0,101.0
360,Appriva,1,0.446,650937.0,0.3130703355327812,693968.0,102.0
383,Obsidian Dynamics,1,0.446,1171050.0,0.3130703355327812,173855.0,103.0
378,AgilePQ,1,0.446,195637.0,0.3130703355327812,1149268.0,104.0
393,Dynamic Risk,1,0.446,127599.0,0.3130703355327812,1217306.0,105.0
394,Netsure Telecom,1,0.446,1116829.0,0.3130703355327812,228076.0,106.0
367,API Pro,1,0.446,717867.0,0.3130703355327812,627038.0,107.0
375,Mulltta,1,0.446,641796.0,0.3130703355327812,703109.0,108.0
374,Micrologic Software,1,0.446,892319.0,0.3130703355327812,452586.0,109.0
368,Isograph,1,0.446,541336.0,0.3130703355327812,803569.0,110.0
370,CHITA,1,0.446,333485.0,0.3130703355327812,1011420.0,111.0
363,BrixBits,1,0.446,515371.0,0.3130703355327812,829534.0,112.0
386,SAI Group,1,0.446,224455.0,0.3130703355327812,1120450.0,113.0
369,Direct IT Göteborg AB,1,0.446,985342.0,0.3130703355327812,359563.0,114.0
377,TableSweep,1,0.446,955229.0,0.3130703355327812,389676.0,115.0
381,CommandWear,1,0.446,390586.0,0.3130703355327812,954319.0,116.0
365,Interactive,1,0.446,157742.0,0.3130703355327812,1187163.0,117.0
362,Privoro,1,0.446,158193.0,0.3130703355327812,1186712.0,118.0
379,Shoreline.io,1,0.446,1212265.0,0.3130703355327812,132640.0,119.0
384,ShiftZen,1,0.446,768347.0,0.3130703355327812,576558.0,120.0
371,Secutec,1,0.446,154460.0,0.3130703355327812,1190445.0,121.0
364,SpyApp LLC,1,0.446,709608.0,0.3130703355327812,635297.0,122.0
358,"Sigrity, Inc.",1,0.446,296455.0,0.3130703355327812,1048450.0,123.0
376,Trustedbookings,1,0.446,1078120.0,0.3130703355327812,266785.0,124.0
380,RepliWeb,1,0.446,392742.0,0.3130703355327812,952163.0,125.0
391,Preava,1,0.446,99093.0,0.3130703355327812,1245812.0,126.0
392,Oloid,1,0.446,26759.0,0.3130703355327812,1318146.0,127.0
366,Cypherdog Security,1,0.446,62087.0,0.3130703355327812,1282818.0,128.0
390,Feeling Software,1,0.446,445560.0,0.3130703355327812,899345.0,129.0
388,SymphonySoft,1,0.446,442075.0,0.3130703355327812,902830.0,130.0
361,Idealsoft,1,0.446,660761.0,0.3130703355327812,684144.0,131.0
389,iHound Software,1,0.446,501868.0,0.3130703355327812,843037.0,132.0
387,Coaching software,1,0.446,1225975.0,0.3130703355327812,118930.0,133.0
431,ProactiveRISK,1,0.516,745302.0,0.36220693528007863,599603.0,134.0
425,Conflict Studies Research Centre,1,0.516,646205.0,0.36220693528007863,698700.0,135.0
432,Shielded VPN,1,0.516,717717.0,0.36220693528007863,627188.0,136.0
426,LooseByte,1,0.516,587430.0,0.36220693528007863,757475.0,137.0
427,Safe Cyberdefence,1,0.516,574455.0,0.36220693528007863,770450.0,138.0
433,adbonitas,1,0.516,117706.0,0.36220693528007863,1227199.0,139.0
430,Linewize,1,0.516,241040.0,0.36220693528007863,1103865.0,140.0
429,Haekka,1,0.516,168502.0,0.36220693528007863,1176403.0,141.0
428,CISOCON,1,0.516,459876.0,0.36220693528007863,885029.0,142.0
424,Oort,1,0.516,20198.0,0.36220693528007863,1324707.0,143.0
654,PCS Security,2,0.54,215922.0,0.37905376947915204,1128983.0,144.0
657,"Nationwide Investigations & Security, Inc. - Pittsburgh",2,0.54,1177757.0,0.37905376947915204,167148.0,145.0
678,KUMA,2,0.54,321724.0,0.37905376947915204,1023181.0,146.0
664,ArtX,2,0.54,770879.0,0.37905376947915204,574026.0,147.0
663,Nimrod,2,0.54,1186108.0,0.37905376947915204,158797.0,148.0
672,ezSec,2,0.54,351142.0,0.37905376947915204,993763.0,149.0
662,FATH Mechatronics,2,0.54,703999.0,0.37905376947915204,640906.0,150.0
655,Strategic Security Services,2,0.54,1164697.0,0.37905376947915204,180208.0,151.0
667,Marksman Security Corporation,2,0.54,453901.0,0.37905376947915204,891004.0,152.0
673,Green Delete,2,0.54,1122601.0,0.37905376947915204,222304.0,153.0
670,Key Code Security AB,2,0.54,1219117.0,0.37905376947915204,125788.0,154.0
661,Skyway Systems,2,0.54,870733.0,0.37905376947915204,474172.0,155.0
674,Mulligan Security,2,0.54,331621.0,0.37905376947915204,1013284.0,156.0
676,Jung Tech,2,0.54,1063936.0,0.37905376947915204,280969.0,157.0
675,Sentinel Vaults,2,0.54,612812.0,0.37905376947915204,732093.0,158.0
669,Satsafe,2,0.54,639837.0,0.37905376947915204,705068.0,159.0
677,Rapid Säkerhet AB,2,0.54,628647.0,0.37905376947915204,716258.0,160.0
668,Laboratory of Cryptography and System Security,2,0.54,969488.0,0.37905376947915204,375417.0,161.0
659,FKI Security Group,2,0.54,295767.0,0.37905376947915204,1049138.0,162.0
679,Risk Protection Group,2,0.54,1136680.0,0.37905376947915204,208225.0,163.0
660,ISDN-Net,2,0.54,880804.0,0.37905376947915204,464101.0,164.0
656,Social Invite,2,0.54,1173456.0,0.37905376947915204,171449.0,165.0
653,Key Norsk,2,0.54,1317727.0,0.37905376947915204,27178.0,166.0
665,Off-Field Concepts Ltd.,2,0.54,279169.0,0.37905376947915204,1065736.0,167.0
658,Homeland Security Careers,2,0.54,487857.0,0.37905376947915204,857048.0,168.0
671,Pacwest Security Services,2,0.54,1047175.0,0.37905376947915204,297730.0,169.0
666,Evolv Technology,2,0.54,810762.0,0.37905376947915204,534143.0,170.0
784,Security Dynamics Technologies,2,0.586,496307.0,0.4113435350273761,848598.0,171.0
781,Kymera Labs,2,0.586,63345.0,0.4113435350273761,1281560.0,172.0
782,videoNEXT,2,0.586,225656.0,0.4113435350273761,1119249.0,173.0
786,OneASP,2,0.586,479380.0,0.4113435350273761,865525.0,174.0
787,eSecure Systems,2,0.586,159759.0,0.4113435350273761,1185146.0,175.0
780,SurfCanister,2,0.586,860922.0,0.4113435350273761,483983.0,176.0
783,Adaware,2,0.586,226948.0,0.4113435350273761,1117957.0,177.0
785,Sercotec,2,0.586,1167870.0,0.4113435350273761,177035.0,178.0
741,Culture Shift,2,0.586,50504.0,0.4113435350273761,1294401.0,179.0
736,Black Globe,2,0.586,1242303.0,0.4113435350273761,102602.0,180.0
738,Gresham Technologies plc,2,0.586,130563.0,0.4113435350273761,1214342.0,181.0
735,Yantriks,2,0.586,147686.0,0.4113435350273761,1197219.0,182.0
732,siteRock K.K.,2,0.586,838323.0,0.4113435350273761,506582.0,183.0
748,Entropy,2,0.586,469034.0,0.4113435350273761,875871.0,184.0
734,vChain,2,0.586,15265.0,0.4113435350273761,1329640.0,185.0
737,Trader’s,2,0.586,727479.0,0.4113435350273761,617426.0,186.0
746,Nirovision,2,0.586,482515.0,0.4113435350273761,862390.0,187.0
747,Maxava,2,0.586,287596.0,0.4113435350273761,1057309.0,188.0
749,Blade Software,2,0.586,1166928.0,0.4113435350273761,177977.0,189.0
731,Västgöta-Data AB,2,0.586,727676.0,0.4113435350273761,617229.0,190.0
745,Security-Testing,2,0.586,1249810.0,0.4113435350273761,95095.0,191.0
739,Zero Gravity Technologies,2,0.586,249151.0,0.4113435350273761,1095754.0,192.0
742,VR Systems,2,0.586,498798.0,0.4113435350273761,846107.0,193.0
750,Associated Technology Pipeline,2,0.586,471350.0,0.4113435350273761,873555.0,194.0
743,Richland Technologies,2,0.586,281897.0,0.4113435350273761,1063008.0,195.0
733,Analytix,2,0.586,760788.0,0.4113435350273761,584117.0,196.0
744,H.A. Technical Solutions,2,0.586,1306423.0,0.4113435350273761,38482.0,197.0
740,Uniserver,2,0.586,529040.0,0.4113435350273761,815865.0,198.0
897,SIKUR,2,0.635,33375.0,0.4457391548504843,1311530.0,199.0
894,European Aviation Security Center,2,0.635,833178.0,0.4457391548504843,511727.0,200.0
895,Knightsbridge Guarding,2,0.635,319610.0,0.4457391548504843,1025295.0,201.0
896,IDSeal,2,0.635,237164.0,0.4457391548504843,1107741.0,202.0
880,Personam,2,0.635,642772.0,0.4457391548504843,702133.0,203.0
881,PropPrivatus,2,0.635,999602.0,0.4457391548504843,345303.0,204.0
872,Aditrima Auspices Pvt. Ltd.,2,0.635,1225837.0,0.4457391548504843,119068.0,205.0
875,Taurean,2,0.635,567483.0,0.4457391548504843,777422.0,206.0
876,"NESCTC Security Agency, LLC",2,0.635,389751.0,0.4457391548504843,955154.0,207.0
877,Truesec Inspect AB,2,0.635,566913.0,0.4457391548504843,777992.0,208.0
873,Cyber Gate Defense,2,0.635,289427.0,0.4457391548504843,1055478.0,209.0
878,VioletX,2,0.635,340555.0,0.4457391548504843,1004350.0,210.0
874,Covr Security AB,2,0.635,36844.0,0.4457391548504843,1308061.0,211.0
879,EADS North America Defense Security and Systems Solutions (d.b.a. DS3),2,0.635,368488.0,0.4457391548504843,976417.0,212.0
919,Cydefence,2,0.68,526383.0,0.477326968973747,818522.0,213.0
918,Gospel Technology,2,0.68,29868.0,0.477326968973747,1315037.0,214.0
1245,Argus Security Corporation,3,0.699,786714.0,0.4906640460480134,558191.0,215.0
1250,Arpeggio Software,3,0.699,504834.0,0.4906640460480134,840071.0,216.0
1251,Qi'anxin Codesafe,3,0.699,568700.0,0.4906640460480134,776205.0,217.0
1249,Ardexa,3,0.699,335741.0,0.4906640460480134,1009164.0,218.0
1243,Zuscloud,3,0.699,1263403.0,0.4906640460480134,81502.0,219.0
1241,SecuraShield,3,0.699,1093614.0,0.4906640460480134,251291.0,220.0
1247,shEOS,3,0.699,568391.0,0.4906640460480134,776514.0,221.0
1246,Mav6,3,0.699,608252.0,0.4906640460480134,736653.0,222.0
1242,S3 Integration,3,0.699,886882.0,0.4906640460480134,458023.0,223.0
1244,Tenebril,3,0.699,254951.0,0.4906640460480134,1089954.0,224.0
1252,Stealth Software Technologies,3,0.699,191839.0,0.4906640460480134,1153066.0,225.0
1248,Vault America,3,0.699,629292.0,0.4906640460480134,715613.0,226.0
1402,Meditology Services,3,0.739,250014.0,0.5187421030464692,1094891.0,227.0
1406,Trinity Technology Group,3,0.739,478302.0,0.5187421030464692,866603.0,228.0
1407,Comilion,3,0.739,82537.0,0.5187421030464692,1262368.0,229.0
1401,AMTEC Corporation - A National Defense Corp Company,3,0.739,345943.0,0.5187421030464692,998962.0,230.0
1403,Minerva Engineering,3,0.739,291372.0,0.5187421030464692,1053533.0,231.0
1396,FCI Enterprises LLC,3,0.739,448685.0,0.5187421030464692,896220.0,232.0
1411,Intertech Security,3,0.739,67978.0,0.5187421030464692,1276927.0,233.0
1408,Prodefence,3,0.739,985402.0,0.5187421030464692,359503.0,234.0
1404,Hill Top Security,3,0.739,545578.0,0.5187421030464692,799327.0,235.0
1391,LP3,3,0.739,318301.0,0.5187421030464692,1026604.0,236.0
1397,ColoCSX,3,0.739,449156.0,0.5187421030464692,895749.0,237.0
1400,Command Post Technologies,3,0.739,451508.0,0.5187421030464692,893397.0,238.0
1394,Bikersafe,3,0.739,1182253.0,0.5187421030464692,162652.0,239.0
1405,Eagle Support Services Corporation,3,0.739,567027.0,0.5187421030464692,777878.0,240.0
1398,InfoSec Global,3,0.739,147931.0,0.5187421030464692,1196974.0,241.0
1395,DataGuidance,3,0.739,221997.0,0.5187421030464692,1122908.0,242.0
1410,Avoco Secure,3,0.739,391202.0,0.5187421030464692,953703.0,243.0
1409,Cydarm,3,0.739,68043.0,0.5187421030464692,1276862.0,244.0
1399,Datacloak,3,0.739,31364.0,0.5187421030464692,1313541.0,245.0
1392,Custom Risk Solutions -Division of SOS Security LLC,3,0.739,465209.0,0.5187421030464692,879696.0,246.0
1390,Digifort,3,0.739,452746.0,0.5187421030464692,892159.0,247.0
1393,Keyavi,3,0.739,314935.0,0.5187421030464692,1029970.0,248.0
303,London Trust Media,1,0.751,187794.0,0.5271655201460059,1157111.0,249.0
305,DownNotifier.com,1,0.751,564902.0,0.5271655201460059,780003.0,250.0
300,Metalyfe,1,0.751,223981.0,0.5271655201460059,1120924.0,251.0
301,Escape Online,1,0.751,1109427.0,0.5271655201460059,235478.0,252.0
291,Passbase,1,0.751,56785.0,0.5271655201460059,1288120.0,253.0
292,Secure-Exchanges,1,0.751,407537.0,0.5271655201460059,937368.0,254.0
298,Pesapal,1,0.751,167360.0,0.5271655201460059,1177545.0,255.0
293,pnr.me,1,0.751,1187037.0,0.5271655201460059,157868.0,256.0
294,EGNOS-Galileo,1,0.751,1279019.0,0.5271655201460059,65886.0,257.0
302,LookSeek.com,1,0.751,442859.0,0.5271655201460059,902046.0,258.0
295,GRN Serveis Telematicos,1,0.751,840997.0,0.5271655201460059,503908.0,259.0
304,Squircle,1,0.751,491409.0,0.5271655201460059,853496.0,260.0
297,Skills4,1,0.751,1281214.0,0.5271655201460059,63691.0,261.0
299,Boardio,1,0.751,527354.0,0.5271655201460059,817551.0,262.0
290,Inmate Releases,1,0.751,801665.0,0.5271655201460059,543240.0,263.0
296,Whois.net,1,0.751,600281.0,0.5271655201460059,744624.0,264.0
281,Crowbar Security Solutions AB,1,0.774,828873.0,0.5433104029201179,516032.0,265.0
284,A True P.I. Private Investigator,1,0.774,1104354.0,0.5433104029201179,240551.0,266.0
283,Lamsim Enterprises,1,0.774,681271.0,0.5433104029201179,663634.0,267.0
278,IJK Controls,1,0.774,383211.0,0.5433104029201179,961694.0,268.0
282,A Step Above Tax & Accounting L,1,0.774,1042245.0,0.5433104029201179,302660.0,269.0
280,Dillon Consulting,1,0.774,439782.0,0.5433104029201179,905123.0,270.0
277,Absolute Quality Certification,1,0.774,1046517.0,0.5433104029201179,298388.0,271.0
279,Fortified Networks,1,0.774,1302259.0,0.5433104029201179,42646.0,272.0
276,Leocorde AB,1,0.774,852528.0,0.5433104029201179,492377.0,273.0
1508,ForAllSecure,3,0.776,12223.0,0.5447143057700408,1332682.0,274.0
1509,Secured2,3,0.776,220311.0,0.5447143057700408,1124594.0,275.0
1510,Vierfire,3,0.776,615061.0,0.5447143057700408,729844.0,276.0
1463,"Squealock Systems, Inc",3,0.776,592970.0,0.5447143057700408,751935.0,277.0
1464,Max Secure Software,3,0.776,270012.0,0.5447143057700408,1074893.0,278.0
1466,Arx Nimbus,3,0.776,177029.0,0.5447143057700408,1167876.0,279.0
1465,Passive,3,0.776,696017.0,0.5447143057700408,648888.0,280.0
705,Korea Internet & Security Agency,2,0.801,720366.0,0.5622630913940756,624539.0,281.0
704,Brickchain,2,0.801,226342.0,0.5622630913940756,1118563.0,282.0
706,Yunsafe.com,2,0.801,114525.0,0.5622630913940756,1230380.0,283.0
641,Vocdoni,2,0.802,387752.0,0.5629650428190369,957153.0,284.0
642,Rigid Bits,2,0.802,1139420.0,0.5629650428190369,205485.0,285.0
643,Botprobe,2,0.802,622693.0,0.5629650428190369,722212.0,286.0
646,VPNUpdates,2,0.802,670614.0,0.5629650428190369,674291.0,287.0
644,CareerJunction,2,0.802,284135.0,0.5629650428190369,1060770.0,288.0
645,playground TV,2,0.802,190552.0,0.5629650428190369,1154353.0,289.0
640,Intellins cyber security Solutions,2,0.802,1161660.0,0.5629650428190369,183245.0,290.0
411,Independent Security Evaluators,1,0.802,429548.0,0.5629650428190369,915357.0,291.0
412,Adyton Systems,1,0.802,495207.0,0.5629650428190369,849698.0,292.0
413,VUPEN Security,1,0.802,182099.0,0.5629650428190369,1162806.0,293.0
690,InDev Tactical,2,0.817,957465.0,0.5734943141934578,387440.0,294.0
692,Wayne Alarm Systems,2,0.817,1344904.0,0.5734943141934578,1.0,295.0
691,Detica PLC,2,0.817,420016.0,0.5734943141934578,924889.0,296.0
693,911 security,2,0.817,49552.0,0.5734943141934578,1295353.0,297.0
627,Prevail Technology,2,0.818,606106.0,0.5741962656184192,738799.0,298.0
620,Nimdasys,2,0.818,1228694.0,0.5741962656184192,116211.0,299.0
622,ISQ Fund,2,0.818,283718.0,0.5741962656184192,1061187.0,300.0
629,Tellus Venture Associates,2,0.818,489689.0,0.5741962656184192,855216.0,301.0
624,"Tele-Consultants, Inc.",2,0.818,522410.0,0.5741962656184192,822495.0,302.0
625,Ward PLLC,2,0.818,1007983.0,0.5741962656184192,336922.0,303.0
623,IdentiCert Inc.,2,0.818,797631.0,0.5741962656184192,547274.0,304.0
621,Pansegrau IT-Systemlösungen,2,0.818,314385.0,0.5741962656184192,1030520.0,305.0
630,TRS Consulting Inc,2,0.818,1162415.0,0.5741962656184192,182490.0,306.0
619,Bitwill,2,0.818,346155.0,0.5741962656184192,998750.0,307.0
628,Analyst Warehouse,2,0.818,646106.0,0.5741962656184192,698799.0,308.0
626,SkyNet Consulting,2,0.818,827666.0,0.5741962656184192,517239.0,309.0
849,Detection Instruments,2,0.837,80313.0,0.5875333426926856,1264592.0,310.0
826,It Forum Esbjerg,2,0.837,947569.0,0.5875333426926856,397336.0,311.0
828,ASTREL,2,0.837,1143530.0,0.5875333426926856,201375.0,312.0
827,Syfer,2,0.837,801994.0,0.5875333426926856,542911.0,313.0
829,Seagra Technology,2,0.837,1111723.0,0.5875333426926856,233182.0,314.0
825,First Colo,2,0.837,419714.0,0.5875333426926856,925191.0,315.0
777,EXJ.io,2,0.847,1229487.0,0.5945528569422995,115418.0,316.0
778,Standaloneinstaller.com,2,0.847,689774.0,0.5945528569422995,655131.0,317.0
755,Spark Development,2,0.863,743469.0,0.6057840797416818,601436.0,318.0
1922,Chiral Labs,4,0.863,1087531.0,0.6057840797416818,257374.0,319.0
1923,SAFETEE TECH OÜ,4,0.863,1178343.0,0.6057840797416818,166562.0,320.0
1181,IADB.IN,3,0.875,1046559.0,0.6142074968412186,298346.0,321.0
1184,Truesecurity,3,0.875,840271.0,0.6142074968412186,504634.0,322.0
1182,ConfirmBets,3,0.875,222020.0,0.6142074968412186,1122885.0,323.0
1183,TransparentHQ,3,0.875,1287148.0,0.6142074968412186,57757.0,324.0
886,Jupiter Broadcasting,2,0.883,420683.0,0.6198231082409098,924222.0,325.0
1174,L2 Defense,3,0.888,416771.0,0.6233328653657167,928134.0,326.0
1173,Skycast,3,0.888,1237717.0,0.6233328653657167,107188.0,327.0
889,Studentnet,2,0.896,1330084.0,0.6289484767654079,14821.0,328.0
1322,ID Quantique,3,0.904,19406.0,0.6345640881650989,1325499.0,329.0
1325,IP Ghoster,3,0.904,168198.0,0.6345640881650989,1176707.0,330.0
1323,GES,3,0.904,962443.0,0.6345640881650989,382462.0,331.0
1324,I-Soon,3,0.904,113038.0,0.6345640881650989,1231867.0,332.0
885,Aquila Technology,2,0.912,626564.0,0.6401796995647902,718341.0,333.0
1227,Sensor Hound,3,0.912,313018.0,0.6401796995647902,1031887.0,334.0
1229,IPHost Network Monitor,3,0.912,889654.0,0.6401796995647902,455251.0,335.0
1228,Roomcase,3,0.912,641086.0,0.6401796995647902,703819.0,336.0
1217,"ReinventONE, Inc.",3,0.926,739295.0,0.6500070195142496,605610.0,337.0
1216,Alchemy Counsellors,3,0.926,1132583.0,0.6500070195142496,212322.0,338.0
1218,Optima BIT,3,0.926,799814.0,0.6500070195142496,545091.0,339.0
946,CYCSAS,2,0.932,1163362.0,0.6542187280640179,181543.0,340.0
947,Avalance Global Solutions,2,0.932,46594.0,0.6542187280640179,1298311.0,341.0
945,Savage Security,2,0.932,608896.0,0.6542187280640179,736009.0,342.0
949,Sisa Green Systems,2,0.932,1035792.0,0.6542187280640179,309113.0,343.0
948,Thalamus HLS,2,0.932,1283923.0,0.6542187280640179,60982.0,344.0
585,Copenhagen Sensor Technology,2,0.934,635584.0,0.6556226309139408,709321.0,345.0
590,Inkas Corporation,2,0.934,726497.0,0.6556226309139408,618408.0,346.0
587,Force 21Equipment,2,0.934,902094.0,0.6556226309139408,442811.0,347.0
588,ArmorWorks Enterprises,2,0.934,603443.0,0.6556226309139408,741462.0,348.0
