initial_position,final_configuration,degree,techrank,rank_CB,techrank_normlized,rank_CB_normlized,TeckRank_int
1977,TomorrowX,0,2.785,216875.0,9.20356906807667,1127602.0,38.0
2432,Mindpass,0,2.785,110527.0,9.20356906807667,1233950.0,39.0
2358,AuthenTec,0,2.785,195052.0,9.20356906807667,1149425.0,40.0
2154,Sniffie Software,0,2.785,193241.0,9.20356906807667,1151236.0,41.0
2082,E-Semble,0,2.785,271674.0,9.20356906807667,1072803.0,42.0
1808,Butlr,0,2.785,90143.0,9.20356906807667,1254334.0,43.0
2024,SafeSurv,0,2.785,96840.0,9.20356906807667,1247637.0,44.0
2438,OSA Hybrid Platform,0,2.785,350976.0,9.20356906807667,993501.0,45.0
2127,NURL,0,2.785,354795.0,9.20356906807667,989682.0,46.0
1170,E-shelter,0,2.8,266555.0,9.253139458030402,1077922.0,47.0
2423,Venux,0,2.8,125984.0,9.253139458030402,1218493.0,48.0
2436,CloudEdison.com is our new flagship products branded by MAXSET Worldwide Inc.,0,2.8,86143.0,9.253139458030402,1258334.0,49.0
2334,Insight Supply Chain Solutions Corp.,0,2.8,326250.0,9.253139458030402,1018227.0,50.0
2320,Penta,0,2.8,262614.0,9.253139458030402,1081863.0,51.0
2333,Ubisecure,0,2.8,134728.0,9.253139458030402,1209749.0,52.0
2362,CyberGhost,0,2.8,81498.0,9.253139458030402,1262979.0,53.0
1649,Alcide,0,2.8,8222.0,9.253139458030402,1336255.0,54.0
1804,Fusionbox,0,2.8,249989.0,9.253139458030402,1094488.0,55.0
1677,Safe Swiss Cloud,0,2.8,288685.0,9.253139458030402,1055792.0,56.0
1984,PrivacyShell Corp,0,2.8,401249.0,9.253139458030402,943228.0,57.0
2331,Clarus Tech Partners,0,2.8,530174.0,9.253139458030402,814303.0,58.0
2395,Text IQ,0,2.8,2273.0,9.253139458030402,1342204.0,59.0
2165,Secure Digital Solutions,0,2.8,412652.0,9.253139458030402,931825.0,60.0
2239,Nimbic,0,2.8,102316.0,9.253139458030402,1242161.0,61.0
1983,AT&T CyberSecurity,0,2.8,10402.0,9.253139458030402,1334075.0,62.0
1823,"deets, Inc.",0,2.8,97225.0,9.253139458030402,1247252.0,63.0
1796,Bhavnani Technologies,0,2.8,1249671.0,9.253139458030402,94806.0,64.0
2103,xroom.app,0,2.8,78634.0,9.253139458030402,1265843.0,65.0
1916,Ratio Software Engineering,0,2.8,313755.0,9.253139458030402,1030722.0,66.0
2371,Pryml,0,2.8,212267.0,9.253139458030402,1132210.0,67.0
1574,Tor Project,0,2.8,35967.0,9.253139458030402,1308510.0,68.0
1385,SMARTFENSE,0,2.8,319643.0,9.253139458030402,1024834.0,69.0
2431,Alitheon,0,2.8,16322.0,9.253139458030402,1328155.0,70.0
2178,Physical Optics Corporation,0,2.8,169399.0,9.253139458030402,1175078.0,71.0
1879,FileRock,0,2.8,472755.0,9.253139458030402,871722.0,72.0
1908,Bosch Security Systems,0,2.8,186025.0,9.253139458030402,1158452.0,73.0
2223,IT Itch,0,2.8,315246.0,9.253139458030402,1029231.0,74.0
2137,NXM LABS INC.,0,2.8,25979.0,9.253139458030402,1318498.0,75.0
1161,National Security Service,0,2.8,284870.0,9.253139458030402,1059607.0,76.0
2329,DroneSec,0,2.8,277243.0,9.253139458030402,1067234.0,77.0
618,Savantis Systems,0,2.8,192197.0,9.253139458030402,1152280.0,78.0
2238,Nymi,0,2.8,11743.0,9.253139458030402,1332734.0,79.0
489,Uniglobe Consultancy,0,2.8,625816.0,9.253139458030402,718661.0,80.0
1974,Hangout App,0,2.8,100191.0,9.253139458030402,1244286.0,81.0
2140,oneEvent Technologies,0,2.8,66311.0,9.253139458030402,1278166.0,82.0
609,Peeeks,0,2.8,234246.0,9.253139458030402,1110231.0,83.0
2163,Spokesafe,0,2.8,58192.0,9.253139458030402,1286285.0,84.0
272,ICR Integrity,0,2.8,350076.0,9.253139458030402,994401.0,85.0
2215,RentSign,0,2.8,1196551.0,9.253139458030402,147926.0,86.0
1969,Fusepoint Managed Services,0,2.817,519630.0,9.309319233311303,824847.0,87.0
2363,Ensafer,0,2.817,408900.0,9.309319233311303,935577.0,88.0
2387,Perseus,0,2.817,138476.0,9.309319233311303,1206001.0,89.0
2312,"ClearChat, Inc.",0,2.817,91300.0,9.309319233311303,1253177.0,90.0
1767,Strategic Technology Institute,0,2.817,1005187.0,9.309319233311303,339290.0,91.0
2221,Securicy,0,2.817,22552.0,9.309319233311303,1321925.0,92.0
2089,Signal Sciences,0,2.817,3858.0,9.309319233311303,1340619.0,93.0
2284,secure.me,0,2.817,216674.0,9.309319233311303,1127803.0,94.0
1562,SecuredYou - Where Security Matters,0,2.817,394098.0,9.309319233311303,950379.0,95.0
2033,HUB Security,0,2.817,17720.0,9.309319233311303,1326757.0,96.0
1970,MaidSafe,0,2.817,34068.0,9.309319233311303,1310409.0,97.0
2289,Dtex Systems,0,2.817,6420.0,9.309319233311303,1338057.0,98.0
1416,RazorSecure,0,2.817,31718.0,9.309319233311303,1312759.0,99.0
2243,Immuta,0,2.817,1902.0,9.309319233311303,1342575.0,100.0
2337,Horizon3.ai,0,2.817,13211.0,9.309319233311303,1331266.0,101.0
1700,Clearpath,0,2.817,745254.0,9.309319233311303,599223.0,102.0
2256,Venyu Solutions,0,2.817,274271.0,9.309319233311303,1070206.0,103.0
1364,Connect.Gov,0,2.817,1110111.0,9.309319233311303,234366.0,104.0
2070,Numbers Protocol,0,2.817,6580.0,9.309319233311303,1337897.0,105.0
1206,M86 Security,0,2.817,69712.0,9.309319233311303,1274765.0,106.0
2297,Queralt,0,2.817,76054.0,9.309319233311303,1268423.0,107.0
2350,ORIS Intelligence,0,2.817,212405.0,9.309319233311303,1132072.0,108.0
2261,TrapX Security,0,2.817,12168.0,9.309319233311303,1332309.0,109.0
1132,Isle Systems,0,2.817,1075806.0,9.309319233311303,268671.0,110.0
2416,Dom Rock,0,2.817,53352.0,9.309319233311303,1291125.0,111.0
692,ISARA Corporation,0,2.817,17123.0,9.309319233311303,1327354.0,112.0
2426,Claravine,0,2.817,13769.0,9.309319233311303,1330708.0,113.0
2273,Preemptive Cyber Security,0,2.817,605589.0,9.309319233311303,738888.0,114.0
2227,CAST Software,0,2.817,15622.0,9.309319233311303,1328855.0,115.0
1836,Eastshield - Partnership based on mutual trust,0,2.817,560778.0,9.309319233311303,783699.0,116.0
1129,Conley Corporation,0,2.817,1233557.0,9.309319233311303,110920.0,117.0
508,GoldPhish,0,2.817,219612.0,9.309319233311303,1124865.0,118.0
1565,Shift Cryptosecurity,0,2.817,78801.0,9.309319233311303,1265676.0,119.0
2079,Integrien,0,2.817,321735.0,9.309319233311303,1022742.0,120.0
2245,PFP Cybersecurity,0,2.817,41493.0,9.309319233311303,1302984.0,121.0
1907,Senrio,0,2.817,71032.0,9.309319233311303,1273445.0,122.0
2394,StopFakeFood,0,2.817,74589.0,9.309319233311303,1269888.0,123.0
2367,Whispli,0,2.817,28151.0,9.309319233311303,1316326.0,124.0
1840,DroneShield,0,2.817,18948.0,9.309319233311303,1325529.0,125.0
2241,Bryce Space and Technology,0,2.817,406635.0,9.309319233311303,937842.0,126.0
2249,BeON Home,0,2.817,63529.0,9.309319233311303,1280948.0,127.0
1909,Telegram Messenger,0,2.817,1425.0,9.309319233311303,1343052.0,128.0
653,E-Group,0,2.817,418358.0,9.309319233311303,926119.0,129.0
2281,"YouBase, Inc.",0,2.817,62924.0,9.309319233311303,1281553.0,130.0
2402,Rundown App,0,2.817,152189.0,9.309319233311303,1192288.0,131.0
339,Caracom Group,0,2.817,648319.0,9.309319233311303,696158.0,132.0
2248,Extrack,0,2.817,530092.0,9.309319233311303,814385.0,133.0
1517,Thales Group,0,2.817,71773.0,9.309319233311303,1272704.0,134.0
2184,Vence,0,2.817,12406.0,9.309319233311303,1332071.0,135.0
595,Saab,0,2.817,5577.0,9.309319233311303,1338900.0,136.0
1940,Women in Security and Privacy (WISP),0,2.817,418246.0,9.309319233311303,926231.0,137.0
1609,OrganizeCRM,0,2.817,1320120.0,9.309319233311303,24357.0,138.0
2156,Ingresos Pvt Ltd,0,2.817,554263.0,9.309319233311303,790214.0,139.0
2237,IMNA Solutions,0,2.817,67470.0,9.309319233311303,1277007.0,140.0
2375,Home8,0,2.817,337857.0,9.309319233311303,1006620.0,141.0
690,Lynx Software Technologies,0,2.817,122723.0,9.309319233311303,1221754.0,142.0
355,Vadium,0,2.817,132096.0,9.309319233311303,1212381.0,143.0
2378,StatusNOW,0,2.817,68565.0,9.309319233311303,1275912.0,144.0
1346,Gofind.Online,0,2.817,163119.0,9.309319233311303,1181358.0,145.0
2133,Milo,0,2.817,104467.0,9.309319233311303,1240010.0,146.0
2309,Roadi,0,2.817,144847.0,9.309319233311303,1199630.0,147.0
2148,Triall,0,2.817,248284.0,9.309319233311303,1096193.0,148.0
1771,Assistant.to,0,2.817,236048.0,9.309319233311303,1108429.0,149.0
472,Fera Science Ltd,0,2.817,189761.0,9.309319233311303,1154716.0,150.0
2384,KeepItSafe,0,2.838,46467.0,9.378717779246532,1298010.0,151.0
1738,Spotlight Cybersecurity LLC,0,2.838,926890.0,9.378717779246532,417587.0,152.0
2389,Brainloop,0,2.838,27558.0,9.378717779246532,1316919.0,153.0
2412,Canary Monitoring,0,2.838,243906.0,9.378717779246532,1100571.0,154.0
2235,Loki Labs,0,2.838,470096.0,9.378717779246532,874381.0,155.0
2308,Netgate,0,2.838,158732.0,9.378717779246532,1185745.0,156.0
2167,4sl,0,2.838,530683.0,9.378717779246532,813794.0,157.0
2213,Thinair,0,2.838,105904.0,9.378717779246532,1238573.0,158.0
2408,Vaultize,0,2.838,195297.0,9.378717779246532,1149180.0,159.0
2131,SaferVPN,0,2.838,48233.0,9.378717779246532,1296244.0,160.0
2347,AppOmni,0,2.838,280.0,9.378717779246532,1344197.0,161.0
1502,"Force Multiplier Solutions, Inc.",0,2.838,639443.0,9.378717779246532,705034.0,162.0
2027,Brightbox,0,2.838,77946.0,9.378717779246532,1266531.0,163.0
1529,ExpressVPN,0,2.838,83840.0,9.378717779246532,1260637.0,164.0
2226,datapath.io,0,2.838,54405.0,9.378717779246532,1290072.0,165.0
2253,Ericom Software,0,2.838,110697.0,9.378717779246532,1233780.0,166.0
2058,SEGMENTECH,0,2.838,335619.0,9.378717779246532,1008858.0,167.0
2251,Secrata,0,2.838,654047.0,9.378717779246532,690430.0,168.0
2411,Control.My.ID,0,2.838,192494.0,9.378717779246532,1151983.0,169.0
1002,Coblue Cybersecurity,0,2.838,662974.0,9.378717779246532,681503.0,170.0
1345,Gunnebo,0,2.838,231240.0,9.378717779246532,1113237.0,171.0
1837,3wSecurity,0,2.838,490189.0,9.378717779246532,854288.0,172.0
1990,Tresorit,0,2.838,13615.0,9.378717779246532,1330862.0,173.0
1919,Marconi Protocol,0,2.838,419161.0,9.378717779246532,925316.0,174.0
1102,Axxemble,0,2.838,591400.0,9.378717779246532,753077.0,175.0
2304,NetBeez,0,2.838,32964.0,9.378717779246532,1311513.0,176.0
1760,Reservoir Labs,0,2.838,141218.0,9.378717779246532,1203259.0,177.0
901,Pluto VPN,0,2.838,400702.0,9.378717779246532,943775.0,178.0
1093,AlphaCorp Security,0,2.838,614526.0,9.378717779246532,729951.0,179.0
2324,Nirvanix,0,2.838,40475.0,9.378717779246532,1304002.0,180.0
2330,BigID,0,2.838,152.0,9.378717779246532,1344325.0,181.0
2314,Iterasec,0,2.838,324055.0,9.378717779246532,1020422.0,182.0
1657,Argon Security,0,2.838,12507.0,9.378717779246532,1331970.0,183.0
1024,Virtual Software Systems,0,2.838,87629.0,9.378717779246532,1256848.0,184.0
1740,Seasecure,0,2.838,924670.0,9.378717779246532,419807.0,185.0
2263,BedRock Systems,0,2.838,139576.0,9.378717779246532,1204901.0,186.0
2220,Sigmabit,0,2.838,508756.0,9.378717779246532,835721.0,187.0
2034,Flow ++,0,2.838,561827.0,9.378717779246532,782650.0,188.0
1725,Oplii,0,2.838,759648.0,9.378717779246532,584829.0,189.0
2338,Streammachine.io,0,2.838,386845.0,9.378717779246532,957632.0,190.0
1516,Kerkton Security Technologies LLC,0,2.838,366752.0,9.378717779246532,977725.0,191.0
1737,UltraDNS,0,2.838,283168.0,9.378717779246532,1061309.0,192.0
2311,Remotium,0,2.838,97480.0,9.378717779246532,1246997.0,193.0
2336,Ensighten,0,2.838,12069.0,9.378717779246532,1332408.0,194.0
1992,Sitaro,0,2.838,583346.0,9.378717779246532,761131.0,195.0
2353,Ram Laboratories,0,2.838,380970.0,9.378717779246532,963507.0,196.0
1422,Guardent,0,2.838,347259.0,9.378717779246532,997218.0,197.0
2381,Platform.sh,0,2.838,7051.0,9.378717779246532,1337426.0,198.0
1116,MTG,0,2.838,148180.0,9.378717779246532,1196297.0,199.0
2085,Integrity Network Solutions,0,2.838,393109.0,9.378717779246532,951368.0,200.0
911,Argela,0,2.838,414164.0,9.378717779246532,930313.0,201.0
1409,SecureStrux,0,2.838,210644.0,9.378717779246532,1133833.0,202.0
2299,Open-Xchange,0,2.838,19217.0,9.378717779246532,1325260.0,203.0
1902,Navantic,0,2.838,1254133.0,9.378717779246532,90344.0,204.0
1491,Guidepoint Systems,0,2.838,361290.0,9.378717779246532,983187.0,205.0
2410,Robust Intelligence,0,2.838,51579.0,9.378717779246532,1292898.0,206.0
596,Mission Research Corporation,0,2.838,490692.0,9.378717779246532,853785.0,207.0
2126,Advisor Armor,0,2.838,367364.0,9.378717779246532,977113.0,208.0
1810,Stratus Technologies,0,2.838,115807.0,9.378717779246532,1228670.0,209.0
2172,Moonja,0,2.838,1142845.0,9.378717779246532,201632.0,210.0
2016,Privacy + Security Academy,0,2.838,531328.0,9.378717779246532,813149.0,211.0
1913,Aceda,0,2.838,804265.0,9.378717779246532,540212.0,212.0
829,ENSCO,0,2.838,199871.0,9.378717779246532,1144606.0,213.0
2222,Adelard,0,2.838,649438.0,9.378717779246532,695039.0,214.0
1376,MainNerve,0,2.838,394536.0,9.378717779246532,949941.0,215.0
2392,Secmation,0,2.838,50460.0,9.378717779246532,1294017.0,216.0
2199,NexDefense,0,2.838,34707.0,9.378717779246532,1309770.0,217.0
909,Firepro Systems,0,2.838,245816.0,9.378717779246532,1098661.0,218.0
2288,Global Debt Registry (GDR),0,2.838,158992.0,9.378717779246532,1185485.0,219.0
651,Jacob & Sundstrom,0,2.838,1107221.0,9.378717779246532,237256.0,220.0
2373,Verus,0,2.838,163704.0,9.378717779246532,1180773.0,221.0
2231,CirrusPoint Solutions,0,2.838,477524.0,9.378717779246532,866953.0,222.0
554,Systems Planning Corporation,0,2.838,872492.0,9.378717779246532,471985.0,223.0
684,CSRA,0,2.838,155938.0,9.378717779246532,1188539.0,224.0
1867,Loky,0,2.838,449461.0,9.378717779246532,895016.0,225.0
1704,ClarisHealth,0,2.838,128833.0,9.378717779246532,1215644.0,226.0
1200,Fusion Connect,0,2.838,12159.0,9.378717779246532,1332318.0,227.0
2404,True-Tickets,0,2.838,7631.0,9.378717779246532,1336846.0,228.0
1628,SIEVE,0,2.838,220852.0,9.378717779246532,1123625.0,229.0
1009,GK8,0,2.838,16068.0,9.378717779246532,1328409.0,230.0
2232,AGT International,0,2.838,137243.0,9.378717779246532,1207234.0,231.0
2093,Ultra Electronics,0,2.838,49378.0,9.378717779246532,1295099.0,232.0
1987,Edge,0,2.838,4447.0,9.378717779246532,1340030.0,233.0
678,lert.ly,0,2.838,811449.0,9.378717779246532,533028.0,234.0
496,KI Design LLC,0,2.838,469544.0,9.378717779246532,874933.0,235.0
382,ASK Community Systems,0,2.838,1183301.0,9.378717779246532,161176.0,236.0
1043,Electronic Coil,0,2.838,1165905.0,9.378717779246532,178572.0,237.0
2135,Prysm Software,0,2.838,292131.0,9.378717779246532,1052346.0,238.0
1735,QuSecure,0,2.838,34469.0,9.378717779246532,1310008.0,239.0
1543,ASSA ABLOY Group,0,2.838,83130.0,9.378717779246532,1261347.0,240.0
625,E2ECYBER Consulting,0,2.838,1062140.0,9.378717779246532,282337.0,241.0
1829,Nutiparkla,0,2.838,419604.0,9.378717779246532,924873.0,242.0
1359,ITnery Limited,0,2.838,403367.0,9.378717779246532,941110.0,243.0
1936,Northrop Grumman Technical Services,0,2.838,981061.0,9.378717779246532,363416.0,244.0
2164,Digital Receipts,0,2.838,701315.0,9.378717779246532,643162.0,245.0
1893,Zcash,0,2.838,29945.0,9.378717779246532,1314532.0,246.0
2217,Your Tribute,0,2.838,251484.0,9.378717779246532,1092993.0,247.0
1986,SafeStack Academy,0,2.838,226067.0,9.378717779246532,1118410.0,248.0
1094,Downdetector,0,2.838,71934.0,9.378717779246532,1272543.0,249.0
2433,x.ai,0,2.838,3364.0,9.378717779246532,1341113.0,250.0
2295,Neak Media,0,2.838,983379.0,9.378717779246532,361098.0,251.0
2388,Lions Den Consulting,0,2.838,965639.0,9.378717779246532,378838.0,252.0
2435,Buddie,0,2.838,331967.0,9.378717779246532,1012510.0,253.0
905,NSSI,0,2.838,969773.0,9.378717779246532,374704.0,254.0
2282,PlayDo,0,2.838,323237.0,9.378717779246532,1021240.0,255.0
322,HCSS,0,2.838,167153.0,9.378717779246532,1177324.0,256.0
565,Trade and Travel,0,2.838,949564.0,9.378717779246532,394913.0,257.0
1797,Gotrida BV,0,2.838,113056.0,9.378717779246532,1231421.0,258.0
2119,Epidote,0,2.838,735892.0,9.378717779246532,608585.0,259.0
1709,Eagle Quality Components,0,2.838,677824.0,9.378717779246532,666653.0,260.0
1535,Artesian Insights,0,2.838,1110798.0,9.378717779246532,233679.0,261.0
2056,Filmgopher,0,2.838,890695.0,9.378717779246532,453782.0,262.0
2291,Contidio,0,2.838,118320.0,9.378717779246532,1226157.0,263.0
2346,Alivia Analytics,0,2.838,52404.0,9.378717779246532,1292073.0,264.0
503,Mid-Michigan Fire & Safety Supply,0,2.838,1012617.0,9.378717779246532,331860.0,265.0
564,Okta Ventures,0,2.838,55643.0,9.378717779246532,1288834.0,266.0
850,Beds24,0,2.838,195833.0,9.378717779246532,1148644.0,267.0
819,Cash Management Solutions,0,2.838,296087.0,9.378717779246532,1048390.0,268.0
1617,IMT Engineering,0,2.838,1025851.0,9.378717779246532,318626.0,269.0
2151,Sociochat Incorporation,0,2.838,118169.0,9.378717779246532,1226308.0,270.0
1813,Medbit,0,2.838,259927.0,9.378717779246532,1084550.0,271.0
1328,GP Elite Inc,0,2.838,688805.0,9.378717779246532,655672.0,272.0
2300,Aqua Vault,0,2.838,56561.0,9.378717779246532,1287916.0,273.0
210,TGR Industrial Services,0,2.838,1325406.0,9.378717779246532,19071.0,274.0
968,PeerLend,0,2.838,357338.0,9.378717779246532,987139.0,275.0
892,Noodle Boxes,0,2.838,1151684.0,9.378717779246532,192793.0,276.0
586,Million Dollar Drawings,0,2.838,1270350.0,9.378717779246532,74127.0,277.0
1681,SHIELDtech Inc.,0,2.838,783083.0,9.378717779246532,561394.0,278.0
384,CBidds,0,2.838,346042.0,9.378717779246532,998435.0,279.0
676,CanDrugStore,0,2.838,252839.0,9.378717779246532,1091638.0,280.0
516,PadCloud,0,2.838,658243.0,9.378717779246532,686234.0,281.0
2208,Staxi,0,2.838,746016.0,9.378717779246532,598461.0,282.0
675,RedAway Medical Waste,0,2.838,405473.0,9.378717779246532,939004.0,283.0
1746,NSN Revenue,0,2.838,516992.0,9.378717779246532,827485.0,284.0
560,NC Fit,0,2.838,626244.0,9.378717779246532,718233.0,285.0
1396,Safe & Sound Tenten,0,2.838,478281.0,9.378717779246532,866196.0,286.0
1953,Science Center,0,2.838,45260.0,9.378717779246532,1299217.0,287.0
1985,BioCule,0,2.838,92001.0,9.378717779246532,1252476.0,288.0
1939,Sulfagenix,0,2.838,86091.0,9.378717779246532,1258386.0,289.0
1718,Front Range Biosciences,0,2.838,13317.0,9.378717779246532,1331160.0,290.0
1865,Apton Biosystems,0,2.838,32524.0,9.378717779246532,1311953.0,291.0
1768,Ethics Bio Lab,0,2.838,466777.0,9.378717779246532,877700.0,292.0
441,Bernicia Group,0,2.838,987630.0,9.378717779246532,356847.0,293.0
1368,Assembly Voting,0,2.863,500131.0,9.461335095836088,844346.0,294.0
1957,A E C,0,2.863,1096458.0,9.461335095836088,248019.0,295.0
2132,TradeWaltz,0,2.863,29930.0,9.461335095836088,1314547.0,296.0
2401,Secure Send,0,2.863,957736.0,9.461335095836088,386741.0,297.0
2104,Stampery,0,2.863,48306.0,9.461335095836088,1296171.0,298.0
1843,TradeSafe,0,2.863,222665.0,9.461335095836088,1121812.0,299.0
1484,Screwerk GmbH,0,2.863,78856.0,9.461335095836088,1265621.0,300.0
1868,Overhaul,0,2.863,10989.0,9.461335095836088,1333488.0,301.0
1817,Acsis,0,2.863,58276.0,9.461335095836088,1286201.0,302.0
2096,All in Power,0,2.863,808744.0,9.461335095836088,535733.0,303.0
1373,Fit-Rite Uniform,0,2.863,688544.0,9.461335095836088,655933.0,304.0
2407,Skotty,0,2.863,615979.0,9.461335095836088,728498.0,305.0
2218,Hammerspace,0,2.863,133727.0,9.461335095836088,1210750.0,306.0
2158,Fortrust,0,2.863,266697.0,9.461335095836088,1077780.0,307.0
2258,xMatters,0,2.863,1463.0,9.461335095836088,1343014.0,308.0
1769,trymehere,0,2.863,1022121.0,9.461335095836088,322356.0,309.0
2279,NIC,0,2.863,474542.0,9.461335095836088,869935.0,310.0
2055,Mendocino Software,0,2.863,396744.0,9.461335095836088,947733.0,311.0
2206,Qohash,0,2.863,15098.0,9.461335095836088,1329379.0,312.0
2125,Finally Software,0,2.863,1155719.0,9.461335095836088,188758.0,313.0
1782,eXate,0,2.863,30578.0,9.461335095836088,1313899.0,314.0
1781,Guardian,0,2.863,47789.0,9.461335095836088,1296688.0,315.0
2275,General Informatics,0,2.863,200578.0,9.461335095836088,1143899.0,316.0
2356,StackPath,0,2.863,3764.0,9.461335095836088,1340713.0,317.0
1723,Route1,0,2.863,326920.0,9.461335095836088,1017557.0,318.0
2175,imatrix Japan,0,2.863,872546.0,9.461335095836088,471931.0,319.0
1354,Cyemptive Technologies,0,2.863,44537.0,9.461335095836088,1299940.0,320.0
1646,elkupi,0,2.863,830329.0,9.461335095836088,514148.0,321.0
2354,Smarticle,0,2.863,529087.0,9.461335095836088,815390.0,322.0
1850,Secure Web Point,0,2.863,1275808.0,9.461335095836088,68669.0,323.0
1849,Adguard Software Limited,0,2.863,104324.0,9.461335095836088,1240153.0,324.0
1806,Strategic Range Solutions,0,2.863,664804.0,9.461335095836088,679673.0,325.0
1397,Depositit,0,2.863,528887.0,9.461335095836088,815590.0,326.0
822,CyberDefender,0,2.863,103047.0,9.461335095836088,1241430.0,327.0
1973,OneTrust Vendorpedia,0,2.863,215756.0,9.461335095836088,1128721.0,328.0
965,Avancargo,0,2.863,53770.0,9.461335095836088,1290707.0,329.0
1060,Chiral Labs,0,2.863,1087531.0,9.461335095836088,256946.0,330.0
1059,SAFETEE TECH OÜ,0,2.863,1178343.0,9.461335095836088,166134.0,331.0
2355,OneTrust,0,2.863,107.0,9.461335095836088,1344370.0,332.0
2200,Fortanix,0,2.863,4981.0,9.461335095836088,1339496.0,333.0
1878,Intruno,0,2.863,671902.0,9.461335095836088,672575.0,334.0
2287,PerfectCloud.io,0,2.863,241460.0,9.461335095836088,1103017.0,335.0
2254,OPSWAT,0,2.863,528.0,9.461335095836088,1343949.0,336.0
1730,ZK MedTech (UVIIVA),0,2.863,146868.0,9.461335095836088,1197609.0,337.0
2054,SafetyWeb,0,2.863,171665.0,9.461335095836088,1172812.0,338.0
1319,Computer Security Technology,0,2.863,1027999.0,9.461335095836088,316478.0,339.0
2003,SoftSeq,0,2.863,517341.0,9.461335095836088,827136.0,340.0
1825,Vera,0,2.863,8731.0,9.461335095836088,1335746.0,341.0
697,Autobrain,0,2.863,201051.0,9.461335095836088,1143426.0,342.0
1513,GlassWire,0,2.863,186038.0,9.461335095836088,1158439.0,343.0
1514,WatchGuard,0,2.863,48196.0,9.461335095836088,1296281.0,344.0
1512,DataVantage,0,2.863,265329.0,9.461335095836088,1079148.0,345.0
1560,InvizBox,0,2.863,88556.0,9.461335095836088,1255921.0,346.0
1954,Impelix,0,2.863,319782.0,9.461335095836088,1024695.0,347.0
1955,Strongbox IT,0,2.863,74055.0,9.461335095836088,1270422.0,348.0
1508,Global Boveda,0,2.863,1094074.0,9.461335095836088,250403.0,349.0
2244,Digify,0,2.863,124880.0,9.461335095836088,1219597.0,350.0
1604,ZeroNines Technology,0,2.863,189548.0,9.461335095836088,1154929.0,351.0
1011,BestVPN.co,0,2.863,562145.0,9.461335095836088,782332.0,352.0
2283,Itsme,0,2.863,92811.0,9.461335095836088,1251666.0,353.0
2022,InfoProtect Svenska AB,0,2.863,932084.0,9.461335095836088,412393.0,354.0
