initial_position,final_configuration,degree,final_rank,rank_CB,final_rank_normlized,rank_CB_normlized,TeckRank_int
119,Akimbo Core,1,0.407,824326.0,0.16422547714158897,521776.0,69.0
37,Stactt Technical Solutions,1,0.511,619027.0,0.2061897268288746,727075.0,70.0
47,FCI,1,0.511,168642.0,0.2061897268288746,1177460.0,71.0
64,DruvStar,1,0.511,219006.0,0.2061897268288746,1127096.0,72.0
42,Tamosi,1,0.511,558477.0,0.2061897268288746,787625.0,73.0
58,Signal IT Solutions,1,0.511,1288786.0,0.2061897268288746,57316.0,74.0
18,Kerson Wallaw Consulting Firm,1,0.511,548942.0,0.2061897268288746,797160.0,75.0
56,Armolon Corp,1,0.511,1013741.0,0.2061897268288746,332361.0,76.0
21,Veris Group,1,0.511,239640.0,0.2061897268288746,1106462.0,77.0
45,PotomacWave,1,0.511,569993.0,0.2061897268288746,776109.0,78.0
62,Olimpia IT,1,0.511,1288753.0,0.2061897268288746,57349.0,79.0
49,Diversified Media,1,0.511,1035577.0,0.2061897268288746,310525.0,80.0
27,SEC4YOU,1,0.511,279740.0,0.2061897268288746,1066362.0,81.0
41,BrainWave Consulting Company,1,0.511,611897.0,0.2061897268288746,734205.0,82.0
43,Zeronomicon,1,0.511,566470.0,0.2061897268288746,779632.0,83.0
60,Abira Security,1,0.511,222429.0,0.2061897268288746,1123673.0,84.0
50,TWM Associates,1,0.511,970933.0,0.2061897268288746,375169.0,85.0
44,Boulder Technologies,1,0.511,538048.0,0.2061897268288746,808054.0,86.0
40,Cybertron,1,0.511,620312.0,0.2061897268288746,725790.0,87.0
52,MicroArx,1,0.511,492714.0,0.2061897268288746,853388.0,88.0
55,Secoura,1,0.511,490207.0,0.2061897268288746,855895.0,89.0
22,Paramount,1,0.511,103631.0,0.2061897268288746,1242471.0,90.0
39,"Avrem Technologies, LLC",1,0.511,485925.0,0.2061897268288746,860177.0,91.0
33,Elevate Government Solutions,1,0.511,792480.0,0.2061897268288746,553622.0,92.0
32,EHS Technologies,1,0.511,446222.0,0.2061897268288746,899880.0,93.0
31,ClearArmor,1,0.511,447136.0,0.2061897268288746,898966.0,94.0
53,Vuntie,1,0.511,597791.0,0.2061897268288746,748311.0,95.0
23,U.S. Cyber Challenge,1,0.511,775770.0,0.2061897268288746,570332.0,96.0
30,Hexatrust,1,0.511,454692.0,0.2061897268288746,891410.0,97.0
59,Conjunction Cybersecurity,1,0.511,1336341.0,0.2061897268288746,9761.0,98.0
63,Solus,1,0.511,1336656.0,0.2061897268288746,9446.0,99.0
25,Urbego,1,0.511,1215011.0,0.2061897268288746,131091.0,100.0
51,Layer 7,1,0.511,1341556.0,0.2061897268288746,4546.0,101.0
