initial_position,final_configuration,degree,techrank,rank_CB,techrank_normlized,rank_CB_normlized,TeckRank_int
1833,IonTerra,0,2.883,65724.0,9.161105815061964,949881.0,32.0
1433,2ndQuadrant,0,2.883,213396.0,9.161105815061964,802209.0,33.0
497,ZeNPulsar,0,2.883,520454.0,9.161105815061964,495151.0,34.0
1997,WeSee,0,2.883,171021.0,9.161105815061964,844584.0,35.0
1956,Metacommerce,0,2.883,42728.0,9.161105815061964,972877.0,36.0
1910,Data Catalyst,0,2.883,267292.0,9.161105815061964,748313.0,37.0
1993,Purism,0,2.896,32607.0,9.202414998411186,982998.0,38.0
1672,E-Semble,0,2.896,271674.0,9.202414998411186,743931.0,39.0
1918,Omnistruct Inc,0,2.896,77163.0,9.202414998411186,938442.0,40.0
1995,OSA Hybrid Platform,0,2.896,350976.0,9.202414998411186,664629.0,41.0
1858,Originscale,0,2.896,85949.0,9.202414998411186,929656.0,42.0
1284,Butlr,0,2.896,90143.0,9.202414998411186,925462.0,43.0
1914,Aware,0,2.896,14372.0,9.202414998411186,1001233.0,44.0
1751,Sniffie Software,0,2.896,193241.0,9.202414998411186,822364.0,45.0
1523,TomorrowX,0,2.896,216875.0,9.202414998411186,798730.0,46.0
1987,Mindpass,0,2.896,110527.0,9.202414998411186,905078.0,47.0
1610,SafeSurv,0,2.896,96840.0,9.202414998411186,918765.0,48.0
1948,AuthenTec,0,2.896,195052.0,9.202414998411186,820553.0,49.0
1702,NURL,0,2.896,354795.0,9.202414998411186,660810.0,50.0
1986,Alitheon,0,2.912,16322.0,9.253257070225612,999283.0,51.0
1572,AT&T CyberSecurity,0,2.912,10402.0,9.253257070225612,1005203.0,52.0
1924,Penta,0,2.912,262614.0,9.253257070225612,752991.0,53.0
1507,Fusionbox,0,2.912,249989.0,9.253257070225612,765616.0,54.0
920,E-shelter,0,2.912,266555.0,9.253257070225612,749050.0,55.0
1402,Tor Project,0,2.912,35967.0,9.253257070225612,979638.0,56.0
1657,xroom.app,0,2.912,78634.0,9.253257070225612,936971.0,57.0
1949,Text IQ,0,2.912,2273.0,9.253257070225612,1013332.0,58.0
1894,Ubisecure,0,2.912,134728.0,9.253257070225612,880877.0,59.0
1909,CyberGhost,0,2.912,81498.0,9.253257070225612,934107.0,60.0
1869,Clarus Tech Partners,0,2.912,530174.0,9.253257070225612,485431.0,61.0
1875,DroneSec,0,2.912,277243.0,9.253257070225612,738362.0,62.0
1271,Alcide,0,2.912,8222.0,9.253257070225612,1007383.0,63.0
822,National Security Service,0,2.912,284870.0,9.253257070225612,730735.0,64.0
1156,SMARTFENSE,0,2.912,319643.0,9.253257070225612,695962.0,65.0
1760,Spokesafe,0,2.912,58192.0,9.253257070225612,957413.0,66.0
1434,Bosch Security Systems,0,2.912,186025.0,9.253257070225612,829580.0,67.0
414,Savantis Systems,0,2.912,192197.0,9.253257070225612,823408.0,68.0
1696,FileRock,0,2.912,472755.0,9.253257070225612,542850.0,69.0
1698,Physical Optics Corporation,0,2.912,169399.0,9.253257070225612,846206.0,70.0
1988,Venux,0,2.912,125984.0,9.253257070225612,889621.0,71.0
1291,Safe Swiss Cloud,0,2.912,288685.0,9.253257070225612,726920.0,72.0
859,Uniglobe Consultancy,0,2.912,625816.0,9.253257070225612,389789.0,73.0
1808,Nymi,0,2.912,11743.0,9.253257070225612,1003862.0,74.0
1917,Pryml,0,2.912,212267.0,9.253257070225612,803338.0,75.0
1704,Secure Digital Solutions,0,2.912,412652.0,9.253257070225612,602953.0,76.0
1510,Ratio Software Engineering,0,2.912,313755.0,9.253257070225612,701850.0,77.0
1823,Nimbic,0,2.912,102316.0,9.253257070225612,913289.0,78.0
1991,CloudEdison.com is our new flagship products branded by MAXSET Worldwide Inc.,0,2.912,86143.0,9.253257070225612,929462.0,79.0
1783,IT Itch,0,2.912,315246.0,9.253257070225612,700359.0,80.0
1920,Insight Supply Chain Solutions Corp.,0,2.912,326250.0,9.253257070225612,689355.0,81.0
1551,Hangout App,0,2.912,100191.0,9.253257070225612,915414.0,82.0
1522,PrivacyShell Corp,0,2.912,401249.0,9.253257070225612,614356.0,83.0
1640,NXM LABS INC.,0,2.912,25979.0,9.253257070225612,989626.0,84.0
1415,"deets, Inc.",0,2.912,97225.0,9.253257070225612,918380.0,85.0
1778,oneEvent Technologies,0,2.912,66311.0,9.253257070225612,949294.0,86.0
198,ICR Integrity,0,2.912,350076.0,9.253257070225612,665529.0,87.0
1687,Peeeks,0,2.912,234246.0,9.253257070225612,781359.0,88.0
1935,Perseus,0,2.93,138476.0,9.310454401016843,877129.0,89.0
1655,Signal Sciences,0,2.93,3858.0,9.310454401016843,1011747.0,90.0
1850,Preemptive Cyber Security,0,2.93,605589.0,9.310454401016843,410016.0,91.0
1767,Securicy,0,2.93,22552.0,9.310454401016843,993053.0,92.0
1033,RazorSecure,0,2.93,31718.0,9.310454401016843,983887.0,93.0
1784,Extrack,0,2.93,530092.0,9.310454401016843,485513.0,94.0
1224,SecuredYou - Where Security Matters,0,2.93,394098.0,9.310454401016843,621507.0,95.0
1794,TrapX Security,0,2.93,12168.0,9.310454401016843,1003437.0,96.0
1874,"ClearChat, Inc.",0,2.93,91300.0,9.310454401016843,924305.0,97.0
1779,PFP Cybersecurity,0,2.93,41493.0,9.310454401016843,974112.0,98.0
1965,Dom Rock,0,2.93,53352.0,9.310454401016843,962253.0,99.0
1939,Ingresos Pvt Ltd,0,2.93,554263.0,9.310454401016843,461342.0,100.0
1887,Horizon3.ai,0,2.93,13211.0,9.310454401016843,1002394.0,101.0
1915,Ensafer,0,2.93,408900.0,9.310454401016843,606705.0,102.0
509,Saab,0,2.93,5577.0,9.310454401016843,1010028.0,103.0
1846,Dtex Systems,0,2.93,6420.0,9.310454401016843,1009185.0,104.0
1749,Numbers Protocol,0,2.93,6580.0,9.310454401016843,1009025.0,105.0
1842,secure.me,0,2.93,216674.0,9.310454401016843,798931.0,106.0
410,GoldPhish,0,2.93,219612.0,9.310454401016843,795993.0,107.0
1578,Women in Security and Privacy (WISP),0,2.93,418246.0,9.310454401016843,597359.0,108.0
1942,Home8,0,2.93,337857.0,9.310454401016843,677748.0,109.0
1161,Shift Cryptosecurity,0,2.93,78801.0,9.310454401016843,936804.0,110.0
1795,Immuta,0,2.93,1902.0,9.310454401016843,1013703.0,111.0
1990,Claravine,0,2.93,13769.0,9.310454401016843,1001836.0,112.0
1774,CAST Software,0,2.93,15622.0,9.310454401016843,999983.0,113.0
1943,StopFakeFood,0,2.93,74589.0,9.310454401016843,941016.0,114.0
1311,Clearpath,0,2.93,745254.0,9.310454401016843,270351.0,115.0
495,ISARA Corporation,0,2.93,17123.0,9.310454401016843,998482.0,116.0
1639,HUB Security,0,2.93,17720.0,9.310454401016843,997885.0,117.0
1336,Thales Group,0,2.93,71773.0,9.310454401016843,943832.0,118.0
1855,Venyu Solutions,0,2.93,274271.0,9.310454401016843,741334.0,119.0
1851,BeON Home,0,2.93,63529.0,9.310454401016843,952076.0,120.0
1538,Telegram Messenger,0,2.93,1425.0,9.310454401016843,1014180.0,121.0
1803,Bryce Space and Technology,0,2.93,406635.0,9.310454401016843,608970.0,122.0
1679,Integrien,0,2.93,321735.0,9.310454401016843,693870.0,123.0
1827,"YouBase, Inc.",0,2.93,62924.0,9.310454401016843,952681.0,124.0
1676,Fusepoint Managed Services,0,2.93,519630.0,9.310454401016843,495975.0,125.0
1009,M86 Security,0,2.93,69712.0,9.310454401016843,945893.0,126.0
1854,Queralt,0,2.93,76054.0,9.310454401016843,939551.0,127.0
1498,MaidSafe,0,2.93,34068.0,9.310454401016843,981537.0,128.0
1952,Rundown App,0,2.93,152189.0,9.310454401016843,863416.0,129.0
1286,Strategic Technology Institute,0,2.93,1005187.0,9.310454401016843,10418.0,130.0
1933,Whispli,0,2.93,28151.0,9.310454401016843,987454.0,131.0
1418,DroneShield,0,2.93,18948.0,9.310454401016843,996657.0,132.0
1972,StatusNOW,0,2.93,68565.0,9.310454401016843,947040.0,133.0
1905,ORIS Intelligence,0,2.93,212405.0,9.310454401016843,803200.0,134.0
441,E-Group,0,2.93,418358.0,9.310454401016843,597247.0,135.0
1859,Milo,0,2.93,104467.0,9.310454401016843,911138.0,136.0
1680,Vence,0,2.93,12406.0,9.310454401016843,1003199.0,137.0
1852,Assistant.to,0,2.93,236048.0,9.310454401016843,779557.0,138.0
1466,Eastshield - Partnership based on mutual trust,0,2.93,560778.0,9.310454401016843,454827.0,139.0
472,Lynx Software Technologies,0,2.93,122723.0,9.310454401016843,892882.0,140.0
1776,Triall,0,2.93,248284.0,9.310454401016843,767321.0,141.0
1069,Vadium,0,2.93,132096.0,9.310454401016843,883509.0,142.0
314,Fera Science Ltd,0,2.93,189761.0,9.310454401016843,825844.0,143.0
1446,Gofind.Online,0,2.93,163119.0,9.310454401016843,852486.0,144.0
1364,Senrio,0,2.93,71032.0,9.310454401016843,944573.0,145.0
1886,IMNA Solutions,0,2.93,67470.0,9.310454401016843,948135.0,146.0
1906,Roadi,0,2.93,144847.0,9.310454401016843,870758.0,147.0
273,Caracom Group,0,2.93,648319.0,9.310454401016843,367286.0,148.0
356,PadCloud,0,2.951,658243.0,9.377184620273276,357362.0,149.0
1828,Open-Xchange,0,2.951,19217.0,9.377184620273276,996388.0,150.0
1897,Ram Laboratories,0,2.951,380970.0,9.377184620273276,634635.0,151.0
1925,Netgate,0,2.951,158732.0,9.377184620273276,856873.0,152.0
1424,3wSecurity,0,2.951,490189.0,9.377184620273276,525416.0,153.0
1785,Secrata,0,2.951,654047.0,9.377184620273276,361558.0,154.0
1860,Iterasec,0,2.951,324055.0,9.377184620273276,691550.0,155.0
1883,Loki Labs,0,2.951,470096.0,9.377184620273276,545509.0,156.0
1665,SafeStack Academy,0,2.951,226067.0,9.377184620273276,789538.0,157.0
1876,4sl,0,2.951,530683.0,9.377184620273276,484922.0,158.0
1923,NetBeez,0,2.951,32964.0,9.377184620273276,982641.0,159.0
1810,Ericom Software,0,2.951,110697.0,9.377184620273276,904908.0,160.0
1385,Spotlight Cybersecurity LLC,0,2.951,926890.0,9.377184620273276,88715.0,161.0
1604,Tresorit,0,2.951,13615.0,9.377184620273276,1001990.0,162.0
1370,Reservoir Labs,0,2.951,141218.0,9.377184620273276,874387.0,163.0
1287,Argon Security,0,2.951,12507.0,9.377184620273276,1003098.0,164.0
1898,AppOmni,0,2.951,280.0,9.377184620273276,1015325.0,165.0
720,Coblue Cybersecurity,0,2.951,662974.0,9.377184620273276,352631.0,166.0
1847,BedRock Systems,0,2.951,139576.0,9.377184620273276,876029.0,167.0
1101,Kerkton Security Technologies LLC,0,2.951,366752.0,9.377184620273276,648853.0,168.0
825,Axxemble,0,2.951,591400.0,9.377184620273276,424205.0,169.0
1171,Guidepoint Systems,0,2.951,361290.0,9.377184620273276,654315.0,170.0
1159,Guardent,0,2.951,347259.0,9.377184620273276,668346.0,171.0
1741,Flow ++,0,2.951,561827.0,9.377184620273276,453778.0,172.0
1511,Sitaro,0,2.951,583346.0,9.377184620273276,432259.0,173.0
1597,Privacy + Security Academy,0,2.951,531328.0,9.377184620273276,484277.0,174.0
1992,Canary Monitoring,0,2.951,243906.0,9.377184620273276,771699.0,175.0
1890,Ensighten,0,2.951,12069.0,9.377184620273276,1003536.0,176.0
756,AlphaCorp Security,0,2.951,614526.0,9.377184620273276,401079.0,177.0
1178,ExpressVPN,0,2.951,83840.0,9.377184620273276,931765.0,178.0
1408,Seasecure,0,2.951,924670.0,9.377184620273276,90935.0,179.0
786,Virtual Software Systems,0,2.951,87629.0,9.377184620273276,927976.0,180.0
1612,SEGMENTECH,0,2.951,335619.0,9.377184620273276,679986.0,181.0
1961,Robust Intelligence,0,2.951,51579.0,9.377184620273276,964026.0,182.0
1500,Science Center,0,2.951,45260.0,9.377184620273276,970345.0,183.0
1397,Stratus Technologies,0,2.951,115807.0,9.377184620273276,899798.0,184.0
1752,Sigmabit,0,2.951,508756.0,9.377184620273276,506849.0,185.0
1975,KeepItSafe,0,2.951,46467.0,9.377184620273276,969138.0,186.0
1646,Edge,0,2.951,4447.0,9.377184620273276,1011158.0,187.0
1035,MainNerve,0,2.951,394536.0,9.377184620273276,621069.0,188.0
745,ENSCO,0,2.951,199871.0,9.377184620273276,815734.0,189.0
1772,Thinair,0,2.951,105904.0,9.377184620273276,909701.0,190.0
1926,Platform.sh,0,2.951,7051.0,9.377184620273276,1008554.0,191.0
1685,SaferVPN,0,2.951,48233.0,9.377184620273276,967372.0,192.0
1865,BigID,0,2.951,152.0,9.377184620273276,1015453.0,193.0
1792,AGT International,0,2.951,137243.0,9.377184620273276,878362.0,194.0
669,Pluto VPN,0,2.951,400702.0,9.377184620273276,614903.0,195.0
1637,Brightbox,0,2.951,77946.0,9.377184620273276,937659.0,196.0
1496,Aceda,0,2.951,804265.0,9.377184620273276,211340.0,197.0
1237,Oplii,0,2.951,759648.0,9.377184620273276,255957.0,198.0
436,CSRA,0,2.951,155938.0,9.377184620273276,859667.0,199.0
1743,Digital Receipts,0,2.951,701315.0,9.377184620273276,314290.0,200.0
1603,Filmgopher,0,2.951,890695.0,9.377184620273276,124910.0,201.0
1038,Downdetector,0,2.951,71934.0,9.377184620273276,943671.0,202.0
1323,ClarisHealth,0,2.951,128833.0,9.377184620273276,886772.0,203.0
1744,Your Tribute,0,2.951,251484.0,9.377184620273276,764121.0,204.0
1985,x.ai,0,2.951,3364.0,9.377184620273276,1012241.0,205.0
618,GK8,0,2.951,16068.0,9.377184620273276,999537.0,206.0
1476,Loky,0,2.951,449461.0,9.377184620273276,566144.0,207.0
1701,Advisor Armor,0,2.951,367364.0,9.377184620273276,648241.0,208.0
455,lert.ly,0,2.951,811449.0,9.377184620273276,204156.0,209.0
1141,"Force Multiplier Solutions, Inc.",0,2.951,639443.0,9.377184620273276,376162.0,210.0
659,Firepro Systems,0,2.951,245816.0,9.377184620273276,769789.0,211.0
621,Argela,0,2.951,414164.0,9.377184620273276,601441.0,212.0
474,Mid-Michigan Fire & Safety Supply,0,2.951,1012617.0,9.377184620273276,2988.0,213.0
1703,Integrity Network Solutions,0,2.951,393109.0,9.377184620273276,622496.0,214.0
1870,Remotium,0,2.951,97480.0,9.377184620273276,918125.0,215.0
1781,Adelard,0,2.951,649438.0,9.377184620273276,366167.0,216.0
1532,Marconi Protocol,0,2.951,419161.0,9.377184620273276,596444.0,217.0
413,Systems Planning Corporation,0,2.951,872492.0,9.377184620273276,143113.0,218.0
1342,Eagle Quality Components,0,2.951,677824.0,9.377184620273276,337781.0,219.0
1234,SecureStrux,0,2.951,210644.0,9.377184620273276,804961.0,220.0
876,Gunnebo,0,2.951,231240.0,9.377184620273276,784365.0,221.0
1966,Vaultize,0,2.951,195297.0,9.377184620273276,820308.0,222.0
1656,Nutiparkla,0,2.951,419604.0,9.377184620273276,596001.0,223.0
1091,ASSA ABLOY Group,0,2.951,83130.0,9.377184620273276,932475.0,224.0
1955,Control.My.ID,0,2.951,192494.0,9.377184620273276,823111.0,225.0
1889,Streammachine.io,0,2.951,386845.0,9.377184620273276,628760.0,226.0
1756,Sociochat Incorporation,0,2.951,118169.0,9.377184620273276,897436.0,227.0
703,Fusion Connect,0,2.951,12159.0,9.377184620273276,1003446.0,228.0
1233,QuSecure,0,2.951,34469.0,9.377184620273276,981136.0,229.0
1007,ITnery Limited,0,2.951,403367.0,9.377184620273276,612238.0,230.0
1938,Secmation,0,2.951,50460.0,9.377184620273276,965145.0,231.0
782,MTG,0,2.951,148180.0,9.377184620273276,867425.0,232.0
1594,Northrop Grumman Technical Services,0,2.951,981061.0,9.377184620273276,34544.0,233.0
1994,Buddie,0,2.951,331967.0,9.377184620273276,683638.0,234.0
1896,Nirvanix,0,2.951,40475.0,9.377184620273276,975130.0,235.0
469,KI Design LLC,0,2.951,469544.0,9.377184620273276,546061.0,236.0
1769,datapath.io,0,2.951,54405.0,9.377184620273276,961200.0,237.0
1373,UltraDNS,0,2.951,283168.0,9.377184620273276,732437.0,238.0
1940,Lions Den Consulting,0,2.951,965639.0,9.377184620273276,49966.0,239.0
1941,Brainloop,0,2.951,27558.0,9.377184620273276,988047.0,240.0
1913,Neak Media,0,2.951,983379.0,9.377184620273276,32226.0,241.0
1770,Ultra Electronics,0,2.951,49378.0,9.377184620273276,966227.0,242.0
1691,Prysm Software,0,2.951,292131.0,9.377184620273276,723474.0,243.0
1891,Alivia Analytics,0,2.951,52404.0,9.377184620273276,963201.0,244.0
1658,NexDefense,0,2.951,34707.0,9.377184620273276,980898.0,245.0
408,Mission Research Corporation,0,2.951,490692.0,9.377184620273276,524913.0,246.0
764,NSSI,0,2.951,969773.0,9.377184620273276,45832.0,247.0
1412,Medbit,0,2.951,259927.0,9.377184620273276,755678.0,248.0
279,CBidds,0,2.951,346042.0,9.377184620273276,669563.0,249.0
1816,PlayDo,0,2.951,323237.0,9.377184620273276,692368.0,250.0
1392,Zcash,0,2.951,29945.0,9.377184620273276,985660.0,251.0
1259,SIEVE,0,2.951,220852.0,9.377184620273276,794753.0,252.0
1273,SHIELDtech Inc.,0,2.951,783083.0,9.377184620273276,232522.0,253.0
762,GP Elite Inc,0,2.951,688805.0,9.377184620273276,326800.0,254.0
1806,Contidio,0,2.951,118320.0,9.377184620273276,897285.0,255.0
325,HCSS,0,2.951,167153.0,9.377184620273276,848452.0,256.0
1688,Sulfagenix,0,2.951,86091.0,9.377184620273276,929514.0,257.0
1895,Aqua Vault,0,2.951,56561.0,9.377184620273276,959044.0,258.0
390,Trade and Travel,0,2.951,949564.0,9.377184620273276,66041.0,259.0
1332,Gotrida BV,0,2.951,113056.0,9.377184620273276,902549.0,260.0
1448,NSN Revenue,0,2.951,516992.0,9.377184620273276,498613.0,261.0
1978,True-Tickets,0,2.951,7631.0,9.377184620273276,1007974.0,262.0
409,NC Fit,0,2.951,626244.0,9.377184620273276,389361.0,263.0
490,Beds24,0,2.951,195833.0,9.377184620273276,819772.0,264.0
1571,BioCule,0,2.951,92001.0,9.377184620273276,923604.0,265.0
417,Okta Ventures,0,2.951,55643.0,9.377184620273276,959962.0,266.0
460,Cash Management Solutions,0,2.951,296087.0,9.377184620273276,719518.0,267.0
1748,CirrusPoint Solutions,0,2.951,477524.0,9.377184620273276,538081.0,268.0
1568,Ethics Bio Lab,0,2.951,466777.0,9.377184620273276,548828.0,269.0
1832,Global Debt Registry (GDR),0,2.951,158992.0,9.377184620273276,856613.0,270.0
1753,Staxi,0,2.951,746016.0,9.377184620273276,269589.0,271.0
667,PeerLend,0,2.951,357338.0,9.377184620273276,658267.0,272.0
1330,Front Range Biosciences,0,2.951,13317.0,9.377184620273276,1002288.0,273.0
814,CanDrugStore,0,2.951,252839.0,9.377184620273276,762766.0,274.0
1404,Apton Biosystems,0,2.951,32524.0,9.377184620273276,983081.0,275.0
918,RedAway Medical Waste,0,2.951,405473.0,9.377184620273276,610132.0,276.0
1908,Verus,0,2.951,163704.0,9.377184620273276,851901.0,277.0
1600,Epidote,0,2.951,735892.0,9.377184620273276,279713.0,278.0
1502,Safe & Sound Tenten,0,2.951,478281.0,9.377184620273276,537324.0,279.0
316,Bernicia Group,0,2.951,987630.0,9.377184620273276,27975.0,280.0
1576,EDYOU,0,2.978,317009.0,9.462980616460122,698596.0,281.0
1196,InvizBox,0,2.978,88556.0,9.462980616460122,927049.0,282.0
1911,Smarticle,0,2.978,529087.0,9.462980616460122,486518.0,283.0
1282,G Cubed Technology,0,2.978,468451.0,9.462980616460122,547154.0,284.0
1520,Impelix,0,2.978,319782.0,9.462980616460122,695823.0,285.0
1519,Strongbox IT,0,2.978,74055.0,9.462980616460122,941550.0,286.0
1586,SoftSeq,0,2.978,517341.0,9.462980616460122,498264.0,287.0
1838,Hacker Team,0,2.978,412208.0,9.462980616460122,603397.0,288.0
1177,BlackFog,0,2.978,45323.0,9.462980616460122,970282.0,289.0
1765,Fortanix,0,2.978,4981.0,9.462980616460122,1010624.0,290.0
1338,WorkgroupIT,0,2.978,754473.0,9.462980616460122,261132.0,291.0
1919,StackPath,0,2.978,3764.0,9.462980616460122,1011841.0,292.0
1527,Guardium,0,2.978,164247.0,9.462980616460122,851358.0,293.0
1976,SafeMobile,0,2.978,795673.0,9.462980616460122,219932.0,294.0
1624,PacketViper,0,2.978,175830.0,9.462980616460122,839775.0,295.0
1825,NIC,0,2.978,474542.0,9.462980616460122,541063.0,296.0
810,NortonLifeLock,0,2.978,2059.0,9.462980616460122,1013546.0,297.0
869,Talkative Parents,0,2.978,657531.0,9.462980616460122,358074.0,298.0
1154,WatchGuard,0,2.978,48196.0,9.462980616460122,967409.0,299.0
750,Mobiviki,0,2.978,795498.0,9.462980616460122,220107.0,300.0
1790,Zscaler,0,2.978,170.0,9.462980616460122,1015435.0,301.0
811,Future Computer Systems,0,2.978,745281.0,9.462980616460122,270324.0,302.0
1666,Kinamik Data Integrity,0,2.978,110499.0,9.462980616460122,905106.0,303.0
1153,GlassWire,0,2.978,186038.0,9.462980616460122,829567.0,304.0
1445,Cognyte,0,2.978,163294.0,9.462980616460122,852311.0,305.0
1452,Priveon,0,2.978,573808.0,9.462980616460122,441797.0,306.0
1155,DataVantage,0,2.978,265329.0,9.462980616460122,750276.0,307.0
1040,Depositit,0,2.978,528887.0,9.462980616460122,486718.0,308.0
1296,Cy oT,0,2.978,391538.0,9.462980616460122,624067.0,309.0
1771,Porticor Cloud Security,0,2.978,63152.0,9.462980616460122,952453.0,310.0
1593,20Face,0,2.978,285421.0,9.462980616460122,730184.0,311.0
932,ScanLogic,0,2.978,890076.0,9.462980616460122,125529.0,312.0
467,BlueOrange Compliance,0,2.978,466670.0,9.462980616460122,548935.0,313.0
505,1Micro,0,2.978,592880.0,9.462980616460122,422725.0,314.0
1595,Highway Hand,0,2.978,744678.0,9.462980616460122,270927.0,315.0
327,XDI.ORG,0,2.978,442032.0,9.462980616460122,573573.0,316.0
1251,Visual Pro 360,0,2.978,246040.0,9.462980616460122,769565.0,317.0
1039,High Tower Software,0,2.978,316318.0,9.462980616460122,699287.0,318.0
1165,BLUEBEEP,0,2.978,560241.0,9.462980616460122,455364.0,319.0
1971,HIPAA Solutions,0,2.978,733535.0,9.462980616460122,282070.0,320.0
1439,GM Sectec,0,2.978,295901.0,9.462980616460122,719704.0,321.0
757,BestVPN.co,0,2.978,562145.0,9.462980616460122,453460.0,322.0
1853,PerfectCloud.io,0,2.978,241460.0,9.462980616460122,774145.0,323.0
456,myID.com,0,2.978,169436.0,9.462980616460122,846169.0,324.0
1001,LimeVPN,0,2.978,326065.0,9.462980616460122,689540.0,325.0
912,Cleafy,0,2.978,169846.0,9.462980616460122,845759.0,326.0
796,Jacobian Engineering,0,2.978,345912.0,9.462980616460122,669693.0,327.0
1668,SafetyWeb,0,2.978,171665.0,9.462980616460122,843940.0,328.0
1417,Total Protection,0,2.978,709654.0,9.462980616460122,305951.0,329.0
1724,Port Authority of New South Wales,0,2.978,406820.0,9.462980616460122,608785.0,330.0
1298,Route1,0,2.978,326920.0,9.462980616460122,688685.0,331.0
259,Australian Information Security Association (AISA),0,2.978,725716.0,9.462980616460122,289889.0,332.0
1912,Tradecheck,0,2.978,404092.0,9.462980616460122,611513.0,333.0
1055,Coreix,0,2.978,562526.0,9.462980616460122,453079.0,334.0
1931,Defensito,0,2.978,600323.0,9.462980616460122,415282.0,335.0
683,Reliass,0,2.978,771740.0,9.462980616460122,243865.0,336.0
1843,"Gomez, Inc.",0,2.978,155139.0,9.462980616460122,860466.0,337.0
427,Asset Protection Group,0,2.978,766374.0,9.462980616460122,249231.0,338.0
1797,CloudCoffer,0,2.978,259785.0,9.462980616460122,755820.0,339.0
706,AlertBot,0,2.978,573856.0,9.462980616460122,441749.0,340.0
1157,EyeP Solutions,0,2.978,579227.0,9.462980616460122,436378.0,341.0
853,Technology Install Partners,0,2.978,569073.0,9.462980616460122,446532.0,342.0
1793,Excess Materials Exchange,0,2.978,157674.0,9.462980616460122,857931.0,343.0
1058,Assembly Voting,0,2.978,500131.0,9.462980616460122,515474.0,344.0
1063,SIMS Software,0,2.978,347724.0,9.462980616460122,667881.0,345.0
1065,8e14 Networks,0,2.978,264098.0,9.462980616460122,751507.0,346.0
1313,Spectrum Fire & Security,0,2.978,360466.0,9.462980616460122,655139.0,347.0
1970,SmarterCloud,0,2.978,159631.0,9.462980616460122,855974.0,348.0
1521,Mojo Systems,0,2.978,356968.0,9.462980616460122,658637.0,349.0
851,TENICA and Associates,0,2.978,453001.0,9.462980616460122,562604.0,350.0
617,Convoy technologies,0,2.978,325097.0,9.462980616460122,690508.0,351.0
731,Cloudevs,0,2.978,586274.0,9.462980616460122,429331.0,352.0
1480,Bearhug Technologies,0,2.978,160644.0,9.462980616460122,854961.0,353.0
1064,OLAM,0,2.978,448101.0,9.462980616460122,567504.0,354.0
789,Neutrino,0,2.978,351771.0,9.462980616460122,663834.0,355.0
807,Interconsulting,0,2.978,746425.0,9.462980616460122,269180.0,356.0
921,SureID,0,2.978,175994.0,9.462980616460122,839611.0,357.0
1255,LSExperts,0,2.978,544275.0,9.462980616460122,471330.0,358.0
498,Atlas Devices,0,2.978,335095.0,9.462980616460122,680510.0,359.0
1706,Paranotek,0,2.978,622980.0,9.462980616460122,392625.0,360.0
